Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
Edinburgh,EDI,15:40,2023-06-01,"['DL123', 'AF3640', 'KL6080', 'VS3963']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - Delayed [+],13:35,2023-06-01,14:29,2023-06-01,15:40,2023-06-01,15:57,2023-06-01,
Seattle,SEA,15:41,2023-06-01,"['DL427', 'AF3534', 'KL7255', 'VS3325']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],07:15,2023-06-01,07:10,2023-06-01,15:41,2023-06-01,15:40,2023-06-01,
Detroit,DTW,15:42,2023-06-01,"['DL1139', 'AF5956', 'AZ5297', 'KE3177', 'KL5060', 'VS4244', 'WS8100']","['Delta Air Lines', 'Air France', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],13:45,2023-06-01,14:12,2023-06-01,15:42,2023-06-01,16:14,2023-06-01,
Los Angeles,LAX,15:42,2023-06-01,"['AA1632', 'B64275', 'BA4744', 'IB4716', 'QF3172', 'QR9303', 'TN1308']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Iberia', 'Qantas', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - On-time [+],07:00,2023-06-01,06:54,2023-06-01,15:42,2023-06-01,15:34,2023-06-01,
Miami,MIA,15:49,2023-06-01,"['AA2057', 'B64303', 'BA4917', 'G36192', 'IB4717', 'QR2665']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Gol', 'Iberia', 'Qatar Airways']",B,Landed - On-time [+],12:20,2023-06-01,12:23,2023-06-01,15:49,2023-06-01,15:19,2023-06-01,
Nantucket,ACK,15:55,2023-06-01,"['9K5121', 'B65367']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],15:07,2023-06-01,15:06,2023-06-01,15:55,2023-06-01,15:47,2023-06-01,Cessna (Light aircraft)
Newark,EWR,15:59,2023-06-01,"['UA1601', 'SK6780']","['United Airlines', 'SAS Scandinavian Airlines']",B,Landed - Delayed [+],14:45,2023-06-01,15:06,2023-06-01,15:59,2023-06-01,16:23,2023-06-01,
Los Angeles,LAX,16:00,2023-06-01,"['DL569', 'AF3070', 'AZ3500', 'KL7127', 'VS2204']","['Delta Air Lines', 'Air France', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],07:20,2023-06-01,07:30,2023-06-01,16:00,2023-06-01,16:08,2023-06-01,
Denver,DEN,16:02,2023-06-01,"['UA1103', 'SK6702']","['United Airlines', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],10:05,2023-06-01,10:03,2023-06-01,16:02,2023-06-01,16:03,2023-06-01,
Dallas,DFW,16:04,2023-06-01,"['B61214', 'EI5135', 'FI7870', 'LY8519', 'QR3941', 'TP4282']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'El Al Israel Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],11:15,2023-06-01,11:10,2023-06-01,16:04,2023-06-01,16:04,2023-06-01,
Frankfurt,FRA,16:05,2023-06-01,"['LH422', 'AC9451', 'SN7238', 'UA8853']","['Lufthansa', 'Air Canada', 'Brussels Airlines', 'United Airlines']",E,Landed - On-time [+],13:25,2023-06-01,13:29,2023-06-01,16:05,2023-06-01,15:33,2023-06-01,
Houston,IAH,16:05,2023-06-01,"['B6664', 'AA9171', 'LY8527', 'QR3849', 'TP4294']","['JetBlue Airways', 'American Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],11:21,2023-06-01,11:13,2023-06-01,16:05,2023-06-01,16:20,2023-06-01,
San Salvador,SAL,16:05,2023-06-01,['AV444'],['Avianca'],E,Landed - On-time [+],09:00,2023-06-01,08:53,2023-06-01,16:05,2023-06-01,15:29,2023-06-01,
Washington,DCA,16:08,2023-06-01,"['B62554', 'AA9291', 'QR3940', 'TP4276']","['JetBlue Airways', 'American Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],14:30,2023-06-01,14:22,2023-06-01,16:08,2023-06-01,15:47,2023-06-01,
Baltimore,BWI,16:10,2023-06-01,"['DL5625', 'KL5523', 'WS8047']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],14:28,2023-06-01,14:24,2023-06-01,16:10,2023-06-01,15:42,2023-06-01,
Dallas,DFW,16:10,2023-06-01,['DL939'],['Delta Air Lines'],A,Landed - On-time [+],11:13,2023-06-01,11:06,2023-06-01,16:10,2023-06-01,16:02,2023-06-01,
Bar Harbor,BHB,16:15,2023-06-01,"['9K1838', 'B65126']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],14:50,2023-06-01,14:35,2023-06-01,16:15,2023-06-01,16:05,2023-06-01,Tecnam P2012 Traveler
Wilmington,ILM,16:15,2023-06-01,"['AA3883', 'B64536', 'QR9544']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - Delayed [+],14:16,2023-06-01,17:26,2023-06-01,16:15,2023-06-01,19:35,2023-06-01,
Kingston,YGK,16:16,2023-06-01,['ASP839'],['AirSprint'],,Landed - On-time [+],15:09,2023-06-01,15:17,2023-06-01,16:16,2023-06-01,16:07,2023-06-01,
Toronto,YTZ,16:20,2023-06-01,['PD2945'],['Porter Airlines Canada'],E,Landed - On-time [+],14:45,2023-06-01,14:37,2023-06-01,16:20,2023-06-01,16:13,2023-06-01,
Augusta,AUG,16:25,2023-06-01,"['9K1006', 'B65116']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],15:15,2023-06-01,15:15,2023-06-01,16:25,2023-06-01,16:20,2023-06-01,Tecnam P2012 Traveler
Toronto,YYZ,16:26,2023-06-01,"['AC8696', 'TP8270', 'UA8536']","['Air Canada', 'TAP Air Portugal', 'United Airlines']",B,Landed - Delayed [+],14:50,2023-06-01,15:17,2023-06-01,16:26,2023-06-01,17:12,2023-06-01,
San Francisco,SFO,16:28,2023-06-01,"['AS356', 'AA7521', 'FJ5862', 'QR2134', 'SQ1350']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'Qatar Airways', 'Singapore Airlines']",B,Landed - On-time [+],07:50,2023-06-01,07:50,2023-06-01,16:28,2023-06-01,16:41,2023-06-01,
New York,LGA,16:30,2023-06-01,"['DL5831', 'KL7795', 'VS3278', 'WS7910']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],15:00,2023-06-01,14:56,2023-06-01,16:30,2023-06-01,16:03,2023-06-01,
Teterboro,TEB,16:32,2023-06-01,['1I782'],['NetJets Aviation'],,Landed - Delayed [+],15:36,2023-06-01,16:17,2023-06-01,16:32,2023-06-01,17:00,2023-06-01,
Chicago,ORD,16:33,2023-06-01,"['DL3683', 'KL7499', 'VS2004', 'WS8435']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],13:00,2023-06-01,12:59,2023-06-01,16:33,2023-06-01,16:28,2023-06-01,
Los Angeles,LAX,16:34,2023-06-01,"['B6288', 'AA9233', 'FI7864', 'HA2312', 'LY8537', 'SQ1528']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Singapore Airlines']",C,Landed - Delayed [+],08:00,2023-06-01,09:41,2023-06-01,16:34,2023-06-01,18:30,2023-06-01,
Salt Lake City,SLC,16:34,2023-06-01,"['DL758', 'KL5240', 'VS3217']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],09:50,2023-06-01,10:07,2023-06-01,16:34,2023-06-01,16:53,2023-06-01,
Seattle,BFI,16:38,2023-06-01,['1I247'],['NetJets Aviation'],,Landed - On-time [+],08:30,2023-06-01,08:38,2023-06-01,16:38,2023-06-01,16:37,2023-06-01,
Tampa,TPA,16:38,2023-06-01,"['B6892', 'AA9413', 'EI5295', 'HA2482', 'LY8579', 'QR4081']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - On-time [+],13:20,2023-06-01,13:21,2023-06-01,16:38,2023-06-01,16:15,2023-06-01,
Martha's Vineyard,MVY,16:40,2023-06-01,"['9K3041', 'B65980']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],16:00,2023-06-01,15:55,2023-06-01,16:40,2023-06-01,16:35,2023-06-01,Cessna (Light aircraft)
San Francisco,SFO,16:40,2023-06-01,"['B6434', 'AA9203', 'FI7834', 'HA2356', 'LY8571']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines']",C,Landed - Delayed [+],08:00,2023-06-01,08:24,2023-06-01,16:40,2023-06-01,17:23,2023-06-01,
Washington,DCA,16:41,2023-06-01,"['DL5737', 'KL6625', 'VS3335', 'WS8343']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],14:50,2023-06-01,14:45,2023-06-01,16:41,2023-06-01,16:12,2023-06-01,
Chicago,ORD,16:41,2023-06-01,"['AA1485', 'AS6686', 'B64151', 'JL7490', 'QR2773']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'JAL Japan Airlines', 'Qatar Airways']",B,Landed - Delayed [+],13:25,2023-06-01,13:53,2023-06-01,16:41,2023-06-01,17:33,2023-06-01,
Phoenix,PHX,16:41,2023-06-01,"['AA1426', 'QR7621']","['American Airlines', 'Qatar Airways']",B,Landed - Delayed [+],08:35,2023-06-01,08:37,2023-06-01,16:41,2023-06-01,17:02,2023-06-01,
Houston,IAH,16:42,2023-06-01,"['UA1655', 'NZ6392']","['United Airlines', 'Air New Zealand']",B,Landed - Delayed [+],11:55,2023-06-01,12:00,2023-06-01,16:42,2023-06-01,17:01,2023-06-01,
Columbus,CMH,16:43,2023-06-01,"['AA3724', 'B64507']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],14:51,2023-06-01,14:49,2023-06-01,16:43,2023-06-01,16:49,2023-06-01,
Newark,EWR,16:43,2023-06-01,"['B62380', 'AA9422', 'HA2422', 'LY8763', 'QR3896']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - On-time [+],15:30,2023-06-01,15:22,2023-06-01,16:43,2023-06-01,16:42,2023-06-01,
Traverse City,TVC,16:44,2023-06-01,"['AA4292', 'B64652']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],14:39,2023-06-01,14:26,2023-06-01,16:44,2023-06-01,16:27,2023-06-01,
Buffalo,BUF,16:48,2023-06-01,"['B62016', 'AA9427', 'EI5099', 'FI7914', 'HA2392', 'LY8505', 'QR3990', 'TK8900']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - On-time [+],15:27,2023-06-01,15:21,2023-06-01,16:48,2023-06-01,16:42,2023-06-01,
Amsterdam,AMS,16:50,2023-06-01,"['DL257', 'AF3613', 'KL6066', 'VS3915']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],14:50,2023-06-01,15:29,2023-06-01,16:50,2023-06-01,16:59,2023-06-01,
Washington,DCA,16:50,2023-06-01,"['AA2145', 'B64270']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],15:00,2023-06-01,14:52,2023-06-01,16:50,2023-06-01,16:16,2023-06-01,
Raleigh/Durham,RDU,16:50,2023-06-01,['1I607'],['NetJets Aviation'],,Landed - On-time [+],15:00,2023-06-01,15:34,2023-06-01,16:50,2023-06-01,16:57,2023-06-01,
Nantucket,ACK,16:53,2023-06-01,['9K5521'],['Cape Air'],C,Landed - On-time [+],16:05,2023-06-01,16:00,2023-06-01,16:53,2023-06-01,16:50,2023-06-01,Tecnam P2012 Traveler
Nashville,BNA,16:54,2023-06-01,"['B6946', 'AA9154', 'FI7910', 'HA2382', 'LY8585', 'QR3825']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - On-time [+],13:20,2023-06-01,13:17,2023-06-01,16:54,2023-06-01,16:42,2023-06-01,
Minneapolis,MSP,16:55,2023-06-01,"['DL1185', 'AF5771', 'VS4240', 'WS7393']","['Delta Air Lines', 'Air France', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],13:00,2023-06-01,13:00,2023-06-01,16:55,2023-06-01,17:00,2023-06-01,
New York,JFK,16:58,2023-06-01,"['B61518', 'AA9315', 'AT9510', 'EI5018', 'EY8247', 'HA2004', 'LY8609', 'QR4003']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - On-time [+],15:30,2023-06-01,15:28,2023-06-01,16:58,2023-06-01,16:37,2023-06-01,
Baltimore,BWI,17:00,2023-06-01,['WN6841'],['Southwest Airlines'],B,Landed - On-time [+],15:35,2023-06-01,15:39,2023-06-01,17:00,2023-06-01,17:05,2023-06-01,
London,LHR,17:00,2023-06-01,"['BA213', 'AA6964', 'AY5413', 'EI8913', 'IB7401']","['British Airways', 'American Airlines', 'Finnair', 'Aer Lingus', 'Iberia']",E,Landed - Delayed [+],14:40,2023-06-01,15:42,2023-06-01,17:00,2023-06-01,17:47,2023-06-01,
Rockland,RKD,17:00,2023-06-01,"['9K1856', 'B65165']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],15:50,2023-06-01,15:45,2023-06-01,17:00,2023-06-01,16:57,2023-06-01,Tecnam P2012 Traveler
San Juan,SJU,17:01,2023-06-01,"['B6462', 'EI5285', 'FI7990', 'HA2294', 'LY8575', 'QR3971', 'TK8938']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - Delayed [+],12:50,2023-06-01,13:25,2023-06-01,17:01,2023-06-01,18:01,2023-06-01,
Charleston,CHS,17:05,2023-06-01,"['DL1954', 'AF8737', 'KE3324', 'KL7883', 'VS2493', 'WS6742']","['Delta Air Lines', 'Air France', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],14:39,2023-06-01,14:43,2023-06-01,17:05,2023-06-01,16:53,2023-06-01,
Los Angeles,LAX,17:05,2023-06-01,"['UA2609', 'NZ9440', 'VA8302']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],08:30,2023-06-01,08:25,2023-06-01,17:05,2023-06-01,17:25,2023-06-01,
Indianapolis,IND,17:07,2023-06-01,"['AA4287', 'B64583', 'BA6751', 'QR2926']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Qatar Airways']",B,Landed - Delayed [+],14:52,2023-06-01,14:49,2023-06-01,17:07,2023-06-01,17:24,2023-06-01,
Charlotte,CLT,17:08,2023-06-01,"['AA806', 'MH9549']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],14:57,2023-06-01,15:03,2023-06-01,17:08,2023-06-01,17:17,2023-06-01,
Denver,DEN,17:08,2023-06-01,"['B6394', 'FI7886', 'LY8517', 'QR3914']","['JetBlue Airways', 'Icelandair', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - Delayed [+],11:16,2023-06-01,12:06,2023-06-01,17:08,2023-06-01,18:31,2023-06-01,
San Diego,SAN,17:08,2023-06-01,"['AS390', 'QR2144']","['Alaska Airlines', 'Qatar Airways']",B,Landed - Delayed [+],08:30,2023-06-01,13:14,2023-06-01,17:08,2023-06-01,21:51,2023-06-01,
Washington,DCA,17:10,2023-06-01,"['B61254', 'AA9379', 'FI7826', 'HA2408', 'QR3898']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],15:30,2023-06-01,15:22,2023-06-01,17:10,2023-06-01,16:58,2023-06-01,
Ottawa,YOW,17:10,2023-06-01,['PD2345'],['Porter Airlines Canada'],E,Landed - Delayed [+],16:00,2023-06-01,16:10,2023-06-01,17:10,2023-06-01,17:37,2023-06-01,
San Francisco,SFO,17:14,2023-06-01,"['UA2187', 'NZ9011', 'VA8229']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],08:25,2023-06-01,08:19,2023-06-01,17:14,2023-06-01,17:17,2023-06-01,
Rutland,RUT,17:15,2023-06-01,"['9K70', 'B65104']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],16:10,2023-06-01,16:15,2023-06-01,17:15,2023-06-01,17:24,2023-06-01,Tecnam P2012 Traveler
Halifax,YHZ,17:18,2023-06-01,"['AC8663', 'UA8120']","['Air Canada', 'United Airlines']",B,Canceled [+],16:25,2023-06-01,,,17:18,2023-06-01,,,De Havilland (Bombardier) DHC-8-400 Dash 8Q
Munich,MUC,17:20,2023-06-01,['LH8P'],['Lufthansa'],,Landed - On-time [+],15:46,2023-06-01,15:54,2023-06-01,17:20,2023-06-01,17:22,2023-06-01,
Newark,EWR,17:21,2023-06-01,"['UA402', 'OS7737', 'SK6878']","['United Airlines', 'Austrian', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],15:59,2023-06-01,15:58,2023-06-01,17:21,2023-06-01,17:18,2023-06-01,
Orlando,MCO,17:24,2023-06-01,['NK2085'],['Spirit Airlines'],B,Landed - Delayed [+],14:20,2023-06-01,15:03,2023-06-01,17:24,2023-06-01,17:52,2023-06-01,
New York,JFK,17:27,2023-06-01,"['AA4269', 'B64668', 'BA4652', 'CX7558', 'IB4295', 'MH9540', 'QF4122', 'QR2579']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Cathay Pacific', 'Iberia', 'Malaysia Airlines', 'Qantas', 'Qatar Airways']",B,Landed - On-time [+],15:59,2023-06-01,15:47,2023-06-01,17:27,2023-06-01,16:55,2023-06-01,
Calgary,YYC,17:29,2023-06-01,"['WS1622', 'DL7276', 'EK4668', 'S47053']","['WestJet', 'Delta Air Lines', 'Emirates', 'Azores Airlines']",A,Landed - Delayed [+],11:00,2023-06-01,11:04,2023-06-01,17:29,2023-06-01,17:59,2023-06-01,
Baltimore,BWI,17:30,2023-06-01,"['B61026', 'AA9348', 'EI5115', 'HA2398', 'LY8507', 'QR3891', 'TK8904']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - On-time [+],16:00,2023-06-01,15:54,2023-06-01,17:30,2023-06-01,17:16,2023-06-01,
Denver,DEN,17:30,2023-06-01,['DL776'],['Delta Air Lines'],A,Landed - On-time [+],11:22,2023-06-01,11:20,2023-06-01,17:30,2023-06-01,17:29,2023-06-01,
Reykjavik,KEF,17:30,2023-06-01,['OG111'],['Fly Play'],E,Landed - On-time [+],15:20,2023-06-01,15:35,2023-06-01,17:30,2023-06-01,17:30,2023-06-01,
Chicago,ORD,17:30,2023-06-01,"['UA2306', 'NH7786', 'NZ2087', 'SK3925']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],14:06,2023-06-01,14:02,2023-06-01,17:30,2023-06-01,17:42,2023-06-01,
Saranac Lake,SLK,17:31,2023-06-01,"['9K1034', 'B65931']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],16:05,2023-06-01,15:45,2023-06-01,17:31,2023-06-01,17:12,2023-06-01,Tecnam P2012 Traveler
Dallas,DFW,17:32,2023-06-01,"['AA1138', 'BA5148', 'QF4501', 'QR2912']","['American Airlines', 'British Airways', 'Qantas', 'Qatar Airways']",B,Landed - On-time [+],12:41,2023-06-01,12:38,2023-06-01,17:32,2023-06-01,17:21,2023-06-01,
Westchester County,HPN,17:33,2023-06-01,"['DL5786', 'WS6881']","['Delta Air Lines', 'WestJet']",A,Landed - On-time [+],16:20,2023-06-01,16:10,2023-06-01,17:33,2023-06-01,17:11,2023-06-01,
Pittsfield,PSF,17:33,2023-06-01,['CNS121'],['PlaneSense'],,Landed - On-time [+],16:53,2023-06-01,17:07,2023-06-01,17:33,2023-06-01,17:38,2023-06-01,
New York,LGA,17:35,2023-06-01,"['DL5640', 'AF8622', 'KL6833', 'VS3670', 'WS7116']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],16:00,2023-06-01,16:06,2023-06-01,17:35,2023-06-01,17:59,2023-06-01,
New York,LGA,17:35,2023-06-01,"['B61032', 'AA9351', 'HA2136', 'QR3934']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],16:15,2023-06-01,16:08,2023-06-01,17:35,2023-06-01,17:15,2023-06-01,
San Juan,SJU,17:37,2023-06-01,['DL1780'],['Delta Air Lines'],A,Landed - On-time [+],13:10,2023-06-01,13:09,2023-06-01,17:37,2023-06-01,16:59,2023-06-01,
Atlanta,ATL,17:40,2023-06-01,"['DL674', 'AF2515', 'KL5111', 'VS4248']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],15:00,2023-06-01,15:04,2023-06-01,17:40,2023-06-01,17:27,2023-06-01,
Lebanon,LEB,17:40,2023-06-01,"['9K1880', 'B65173']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],16:45,2023-06-01,16:34,2023-06-01,17:40,2023-06-01,17:35,2023-06-01,Tecnam P2012 Traveler
Nantucket,ACK,17:43,2023-06-01,"['9K5341', 'B65155']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],16:55,2023-06-01,16:35,2023-06-01,17:43,2023-06-01,17:20,2023-06-01,Cessna (Light aircraft)
West Palm Beach,PBI,17:46,2023-06-01,"['B6522', 'EI5193', 'HA2458', 'LY8549', 'QR4164', 'TK8918']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - On-time [+],14:30,2023-06-01,14:33,2023-06-01,17:46,2023-06-01,17:35,2023-06-01,
Rochester,ROC,17:46,2023-06-01,"['AA5959', 'QR7781']","['American Airlines', 'Qatar Airways']",B,Landed - On-time [+],16:25,2023-06-01,16:15,2023-06-01,17:46,2023-06-01,17:51,2023-06-01,
Munich,MUC,17:50,2023-06-01,"['LH424', 'AC9453', 'UA8902']","['Lufthansa', 'Air Canada', 'United Airlines']",E,Landed - On-time [+],15:35,2023-06-01,15:45,2023-06-01,17:50,2023-06-01,17:46,2023-06-01,Airbus A380-800 Passenger
Richmond,RIC,17:52,2023-06-01,"['DL5629', 'VS4308']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],16:00,2023-06-01,15:58,2023-06-01,17:52,2023-06-01,17:28,2023-06-01,
Orlando,MCO,17:55,2023-06-01,"['B62052', 'AA9515', 'AD7670', 'EI5177', 'FI7812', 'HA2348', 'LY8541', 'QR4117']","['JetBlue Airways', 'American Airlines', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - On-time [+],14:44,2023-06-01,14:30,2023-06-01,17:55,2023-06-01,17:44,2023-06-01,
Nantucket,ACK,17:58,2023-06-01,"['9K5221', 'B65940']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],17:10,2023-06-01,17:00,2023-06-01,17:58,2023-06-01,17:45,2023-06-01,Cessna (Light aircraft)
Teterboro,TEB,17:58,2023-06-01,['CNS1978'],['PlaneSense'],,Landed - Delayed [+],17:00,2023-06-01,17:50,2023-06-01,17:58,2023-06-01,18:44,2023-06-01,
Richmond,RIC,18:04,2023-06-01,"['B61482', 'AA9215', 'EI5237', 'LY8561', 'QR4192', 'TK8560']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'El Al Israel Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - On-time [+],16:20,2023-06-01,16:06,2023-06-01,18:04,2023-06-01,17:35,2023-06-01,
Memphis,MEM,18:05,2023-06-01,['FX733'],['FedEx'],,Landed - Delayed [+],14:30,2023-06-01,15:11,2023-06-01,18:05,2023-06-01,18:41,2023-06-01,
Cancun,CUN,18:07,2023-06-01,['B6772'],['JetBlue Airways'],E,Landed - On-time [+],12:55,2023-06-01,12:46,2023-06-01,18:07,2023-06-01,17:46,2023-06-01,
Dublin,DUB,18:08,2023-06-01,['EI1GX'],['Aer Lingus'],,Landed - On-time [+],16:52,2023-06-01,17:00,2023-06-01,18:08,2023-06-01,18:04,2023-06-01,
Washington,DCA,18:10,2023-06-01,"['B62654', 'AA9273', 'LY8515', 'QR3899']","['JetBlue Airways', 'American Airlines', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - On-time [+],16:30,2023-06-01,16:29,2023-06-01,18:10,2023-06-01,17:51,2023-06-01,
New York,JFK,18:10,2023-06-01,"['DL5801', 'AF6826', 'AM3796', 'AZ3523', 'KE7307', 'KL6958', 'VS4663', 'WS6932']","['Delta Air Lines', 'Air France', 'Aeromexico', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],16:29,2023-06-01,16:37,2023-06-01,18:10,2023-06-01,18:10,2023-06-01,
Miami,MIA,18:11,2023-06-01,"['AA618', 'B64145', 'BA4916', 'QR2350']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Qatar Airways']",B,Landed - Delayed [+],14:50,2023-06-01,15:46,2023-06-01,18:11,2023-06-01,18:55,2023-06-01,
Montreal,YUL,18:11,2023-06-01,"['AC8610', 'UA8358']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],16:45,2023-06-01,16:50,2023-06-01,18:11,2023-06-01,18:15,2023-06-01,
Orlando,MCO,18:13,2023-06-01,"['DL880', 'VS2972']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],15:02,2023-06-01,15:09,2023-06-01,18:13,2023-06-01,17:53,2023-06-01,
Baltimore,BWI,18:15,2023-06-01,['WN2621'],['Southwest Airlines'],B,Landed - On-time [+],16:50,2023-06-01,17:04,2023-06-01,18:15,2023-06-01,18:20,2023-06-01,
Atlanta,ATL,18:19,2023-06-01,"['B61150', 'AA9133', 'EI5372', 'HA2370', 'LY8581', 'QR3802', 'TK8571']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - On-time [+],15:35,2023-06-01,15:38,2023-06-01,18:19,2023-06-01,18:06,2023-06-01,
Seattle,SEA,18:19,2023-06-01,"['AS384', 'AA7434', 'QR2165', 'TN2556']","['Alaska Airlines', 'American Airlines', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - Delayed [+],10:00,2023-06-01,10:01,2023-06-01,18:19,2023-06-01,18:44,2023-06-01,
