Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
Miami,MIA,15:43,2023-06-02,"['AA2057', 'B64303', 'BA4917', 'G36192', 'IB4717', 'QR2358']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Gol', 'Iberia', 'Qatar Airways']",B,Landed - On-time [+],12:15,2023-06-02,12:24,2023-06-02,15:43,2023-06-02,15:33,2023-06-02,
North Kingstown,KOQU,15:52,2023-06-02,['JRE809'],['FlyExclusive'],,Landed - On-time [+],15:30,2023-06-02,14:57,2023-06-02,15:52,2023-06-02,15:16,2023-06-02,
Fort Myers,RSW,15:54,2023-06-02,"['B62066', 'EI5243', 'FI7984', 'HA2220', 'QR3869', 'TP4410']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:34,2023-06-02,12:36,2023-06-02,15:54,2023-06-02,15:51,2023-06-02,
Nantucket,ACK,15:55,2023-06-02,"['9K5121', 'B65367']","['Cape Air', 'JetBlue Airways']",C,En Route [+],15:07,2023-06-02,,,15:55,2023-06-02,,,Cessna (Light aircraft)
Provincetown,PVC,15:59,2023-06-02,['9K951'],['Cape Air'],C,Landed - On-time [+],15:30,2023-06-02,15:00,2023-06-02,15:59,2023-06-02,15:30,2023-06-02,
Los Angeles,LAX,16:00,2023-06-02,"['DL569', 'AF3070', 'AZ3500', 'KL7127', 'VS2204']","['Delta Air Lines', 'Air France', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],07:20,2023-06-02,07:24,2023-06-02,16:00,2023-06-02,16:26,2023-06-02,
Nantucket,ACK,16:01,2023-06-02,['CST77'],['Shoreline Aviation'],,Landed - Delayed [+],15:30,2023-06-02,16:07,2023-06-02,16:01,2023-06-02,16:33,2023-06-02,
Denver,DEN,16:01,2023-06-02,"['UA1103', 'SK6702']","['United Airlines', 'SAS Scandinavian Airlines']",B,Landed - Delayed [+],10:01,2023-06-02,10:02,2023-06-02,16:01,2023-06-02,16:26,2023-06-02,
Bar Harbor,BHB,16:02,2023-06-02,['1I586'],['NetJets Aviation'],,Landed - On-time [+],15:06,2023-06-02,14:49,2023-06-02,16:02,2023-06-02,15:33,2023-06-02,
Dallas,DFW,16:04,2023-06-02,"['B61214', 'EI5135', 'FI7870', 'QR3941', 'TP4282']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],11:15,2023-06-02,11:08,2023-06-02,16:04,2023-06-02,16:38,2023-06-02,
Frankfurt,FRA,16:05,2023-06-02,"['LH422', 'AC9451', 'SN7238', 'UA8853']","['Lufthansa', 'Air Canada', 'Brussels Airlines', 'United Airlines']",E,Landed - On-time [+],13:25,2023-06-02,13:30,2023-06-02,16:05,2023-06-02,15:36,2023-06-02,
Houston,IAH,16:05,2023-06-02,"['B6664', 'AA9171', 'QR3849', 'TP4294']","['JetBlue Airways', 'American Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],11:21,2023-06-02,11:46,2023-06-02,16:05,2023-06-02,16:16,2023-06-02,
Washington,DCA,16:08,2023-06-02,"['B62554', 'AA9291', 'QR3940', 'TP4276']","['JetBlue Airways', 'American Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],14:30,2023-06-02,14:25,2023-06-02,16:08,2023-06-02,15:51,2023-06-02,
Baltimore,BWI,16:10,2023-06-02,"['DL5625', 'KL5523']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],14:28,2023-06-02,14:24,2023-06-02,16:10,2023-06-02,15:49,2023-06-02,
Dallas,DFW,16:10,2023-06-02,['DL939'],['Delta Air Lines'],A,Landed - Delayed [+],11:13,2023-06-02,11:07,2023-06-02,16:10,2023-06-02,16:30,2023-06-02,
Bar Harbor,BHB,16:15,2023-06-02,"['9K1838', 'B65126']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],14:50,2023-06-02,14:15,2023-06-02,16:15,2023-06-02,15:45,2023-06-02,Tecnam P2012 Traveler
Wilmington,ILM,16:15,2023-06-02,"['AA3883', 'B64536', 'QR9544']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - On-time [+],14:16,2023-06-02,14:19,2023-06-02,16:15,2023-06-02,16:20,2023-06-02,
Toronto,YTZ,16:20,2023-06-02,['PD2945'],['Porter Airlines Canada'],E,Landed - Delayed [+],14:45,2023-06-02,14:53,2023-06-02,16:20,2023-06-02,16:47,2023-06-02,
Augusta,AUG,16:25,2023-06-02,"['9K1006', 'B65116']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],15:15,2023-06-02,15:15,2023-06-02,16:25,2023-06-02,16:25,2023-06-02,Tecnam P2012 Traveler
Toronto,YYZ,16:26,2023-06-02,"['AC8696', 'TP8270', 'UA8536']","['Air Canada', 'TAP Air Portugal', 'United Airlines']",B,Landed - Delayed [+],14:50,2023-06-02,14:50,2023-06-02,16:26,2023-06-02,16:42,2023-06-02,
San Francisco,SFO,16:28,2023-06-02,"['AS356', 'AA7521', 'FJ5862', 'QR2134', 'SQ1350']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'Qatar Airways', 'Singapore Airlines']",B,Landed - Delayed [+],07:50,2023-06-02,07:47,2023-06-02,16:28,2023-06-02,17:10,2023-06-02,
New York,LGA,16:30,2023-06-02,"['DL5831', 'KL7795', 'VS3278', 'WS7910']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],15:00,2023-06-02,15:00,2023-06-02,16:30,2023-06-02,16:12,2023-06-02,
Chicago,ORD,16:33,2023-06-02,"['DL3683', 'KE3304', 'KL7499', 'VS2004']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],13:00,2023-06-02,12:57,2023-06-02,16:33,2023-06-02,16:45,2023-06-02,
Los Angeles,LAX,16:34,2023-06-02,"['B6288', 'AA9233', 'FI7864', 'HA2312', 'SQ1528', 'TP4324']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],08:00,2023-06-02,07:51,2023-06-02,16:34,2023-06-02,17:12,2023-06-02,
Salt Lake City,SLC,16:34,2023-06-02,"['DL758', 'KL5240', 'VS3217']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],09:50,2023-06-02,09:49,2023-06-02,16:34,2023-06-02,16:55,2023-06-02,
Bennington,KDDH,16:36,2023-06-02,['TJ433'],['Tradewind Aviation'],,Landed - Delayed [+],12:00,2023-06-02,,,12:26,2023-06-02,,,
Newark,EWR,16:38,2023-06-02,"['UA1601', 'OS7737', 'SK6780']","['United Airlines', 'Austrian', 'SAS Scandinavian Airlines']",B,Landed - Delayed [+],15:21,2023-06-02,16:08,2023-06-02,16:38,2023-06-02,17:40,2023-06-02,
Tampa,TPA,16:38,2023-06-02,"['B6892', 'AA9413', 'EI5295', 'HA2482', 'QR4081', 'TP4402']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],13:20,2023-06-02,13:25,2023-06-02,16:38,2023-06-02,16:16,2023-06-02,
Toronto,YYZ,16:39,2023-06-02,['EDG359'],['Jet Edge'],,Landed - On-time [+],15:16,2023-06-02,15:24,2023-06-02,16:39,2023-06-02,16:39,2023-06-02,
Martha's Vineyard,MVY,16:40,2023-06-02,"['9K3041', 'B65980']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],16:00,2023-06-02,15:30,2023-06-02,16:40,2023-06-02,16:00,2023-06-02,Cessna (Light aircraft)
San Francisco,SFO,16:40,2023-06-02,"['B6434', 'AA9203', 'FI7834', 'HA2356']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],08:00,2023-06-02,07:53,2023-06-02,16:40,2023-06-02,17:03,2023-06-02,
Tel Aviv-Yafo,TLV,16:40,2023-06-02,"['DL243', 'VS3967']","['Delta Air Lines', 'Virgin Atlantic']",E,Landed - Delayed [+],12:10,2023-06-02,14:00,2023-06-02,16:40,2023-06-02,18:01,2023-06-02,
Washington,DCA,16:41,2023-06-02,"['DL5737', 'KL6625', 'VS3335']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],14:50,2023-06-02,14:47,2023-06-02,16:41,2023-06-02,16:30,2023-06-02,
Chicago,ORD,16:41,2023-06-02,"['AA1485', 'AS6686', 'B64151', 'JL7490', 'QR2773']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'JAL Japan Airlines', 'Qatar Airways']",B,Landed - Delayed [+],13:25,2023-06-02,13:21,2023-06-02,16:41,2023-06-02,17:06,2023-06-02,
Phoenix,PHX,16:41,2023-06-02,"['AA1426', 'QR7621']","['American Airlines', 'Qatar Airways']",B,Landed - Delayed [+],08:35,2023-06-02,08:32,2023-06-02,16:41,2023-06-02,17:02,2023-06-02,
Rochester,ROC,16:42,2023-06-02,['FTH901'],['Mountain Aviation'],,Landed - On-time [+],15:40,2023-06-02,15:23,2023-06-02,16:42,2023-06-02,16:38,2023-06-02,
Columbus,CMH,16:43,2023-06-02,"['AA3724', 'B64507']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],14:51,2023-06-02,14:41,2023-06-02,16:43,2023-06-02,16:44,2023-06-02,
Newark,EWR,16:43,2023-06-02,"['B62380', 'AA9422', 'HA2422', 'QR3896', 'TP4480']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],15:30,2023-06-02,15:33,2023-06-02,16:43,2023-06-02,16:39,2023-06-02,
Traverse City,TVC,16:44,2023-06-02,"['AA4292', 'B64652']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],14:39,2023-06-02,14:23,2023-06-02,16:44,2023-06-02,16:53,2023-06-02,
Buffalo,BUF,16:48,2023-06-02,"['B62016', 'AA9427', 'EI5099', 'FI7914', 'HA2392', 'QR3990', 'TK8900', 'TP4263']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],15:27,2023-06-02,15:31,2023-06-02,16:48,2023-06-02,17:07,2023-06-02,
Amsterdam,AMS,16:50,2023-06-02,"['DL257', 'AF3613', 'KL6066', 'VS3915']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],14:50,2023-06-02,14:53,2023-06-02,16:50,2023-06-02,16:27,2023-06-02,
Washington,DCA,16:50,2023-06-02,"['AA2145', 'B64270']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],15:00,2023-06-02,14:52,2023-06-02,16:50,2023-06-02,16:15,2023-06-02,
Houston,IAH,16:51,2023-06-02,"['UA2426', 'NZ6392']","['United Airlines', 'Air New Zealand']",B,Landed - On-time [+],11:55,2023-06-02,11:53,2023-06-02,16:51,2023-06-02,16:41,2023-06-02,
Birmingham,BHM,16:53,2023-06-02,['LXJ449'],['Flexjet'],,Landed - Delayed [+],13:30,2023-06-02,13:51,2023-06-02,16:53,2023-06-02,17:09,2023-06-02,
Nashville,BNA,16:54,2023-06-02,"['B6946', 'AA9154', 'FI7910', 'HA2382', 'QR3825', 'TP4256']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],13:20,2023-06-02,17:32,2023-06-02,16:54,2023-06-02,21:41,2023-06-02,
Minneapolis,MSP,16:55,2023-06-02,"['DL1185', 'AF5771', 'KL5308', 'VS4240', 'WS7393']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],13:00,2023-06-02,12:58,2023-06-02,16:55,2023-06-02,17:23,2023-06-02,
New York,JFK,16:58,2023-06-02,"['B61518', 'AA9315', 'EI5018', 'EY8247', 'HA2000', 'QR4003']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],15:30,2023-06-02,15:27,2023-06-02,16:58,2023-06-02,17:43,2023-06-02,
Baltimore,BWI,17:00,2023-06-02,['WN6841'],['Southwest Airlines'],B,Landed - On-time [+],15:35,2023-06-02,15:40,2023-06-02,17:00,2023-06-02,17:06,2023-06-02,
London,LHR,17:00,2023-06-02,"['BA213', 'AA6964', 'AY5413', 'EI8913', 'IB7401']","['British Airways', 'American Airlines', 'Finnair', 'Aer Lingus', 'Iberia']",E,Landed - Delayed [+],14:40,2023-06-02,15:42,2023-06-02,17:00,2023-06-02,17:38,2023-06-02,
Rockland,RKD,17:00,2023-06-02,"['9K1856', 'B65165']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],15:50,2023-06-02,15:42,2023-06-02,17:00,2023-06-02,16:50,2023-06-02,Tecnam P2012 Traveler
San Juan,SJU,17:01,2023-06-02,"['B6462', 'EI5285', 'FI7990', 'HA2294', 'QR3971', 'TK8938', 'TP4458']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],12:50,2023-06-02,13:24,2023-06-02,17:01,2023-06-02,18:08,2023-06-02,
Charleston,CHS,17:05,2023-06-02,"['DL1954', 'AF8737', 'KE3324', 'KL7883', 'VS2493']","['Delta Air Lines', 'Air France', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],14:39,2023-06-02,14:39,2023-06-02,17:05,2023-06-02,16:50,2023-06-02,
Indianapolis,IND,17:07,2023-06-02,"['AA4287', 'B64583', 'BA6751', 'QR2926']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Qatar Airways']",B,Landed - Delayed [+],14:52,2023-06-02,14:51,2023-06-02,17:07,2023-06-02,17:39,2023-06-02,
Charlotte,CLT,17:08,2023-06-02,"['AA806', 'MH9549']","['American Airlines', 'Malaysia Airlines']",B,Landed - Delayed [+],14:57,2023-06-02,15:16,2023-06-02,17:08,2023-06-02,17:25,2023-06-02,
Denver,DEN,17:08,2023-06-02,"['B6394', 'FI7886', 'QR3914', 'TP4280']","['JetBlue Airways', 'Icelandair', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],11:16,2023-06-02,11:13,2023-06-02,17:08,2023-06-02,18:09,2023-06-02,
San Diego,SAN,17:08,2023-06-02,"['AS390', 'QR2144']","['Alaska Airlines', 'Qatar Airways']",B,Landed - Delayed [+],08:30,2023-06-02,08:20,2023-06-02,17:08,2023-06-02,17:36,2023-06-02,
Washington,DCA,17:10,2023-06-02,"['B61254', 'AA9379', 'FI7826', 'HA2408', 'QR3898']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],15:30,2023-06-02,15:44,2023-06-02,17:10,2023-06-02,17:36,2023-06-02,
Martha's Vineyard,MVY,17:10,2023-06-02,['O273'],['Hopscotch Air'],,Landed - Delayed [+],16:29,2023-06-02,17:23,2023-06-02,17:10,2023-06-02,17:50,2023-06-02,
Ottawa,YOW,17:10,2023-06-02,['PD2345'],['Porter Airlines Canada'],E,Landed - Delayed [+],16:00,2023-06-02,16:26,2023-06-02,17:10,2023-06-02,18:06,2023-06-02,
Rutland,RUT,17:15,2023-06-02,"['9K70', 'B65104']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],16:10,2023-06-02,,,17:15,2023-06-02,,,Tecnam P2012 Traveler
San Francisco,SFO,17:15,2023-06-02,"['UA1483', 'NZ9011', 'VA8229']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],08:25,2023-06-02,08:20,2023-06-02,17:15,2023-06-02,17:28,2023-06-02,
Halifax,YHZ,17:18,2023-06-02,"['AC8663', 'UA8120']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],16:25,2023-06-02,16:53,2023-06-02,17:18,2023-06-02,17:45,2023-06-02,
Orlando,MCO,17:24,2023-06-02,['NK2085'],['Spirit Airlines'],B,Landed - On-time [+],14:20,2023-06-02,14:17,2023-06-02,17:24,2023-06-02,17:30,2023-06-02,
Los Angeles,LAX,17:26,2023-06-02,"['UA2609', 'NZ9440', 'VA8302']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],08:44,2023-06-02,08:37,2023-06-02,17:26,2023-06-02,17:39,2023-06-02,
New York,JFK,17:27,2023-06-02,"['AA4269', 'B64668', 'BA4652', 'IB4295', 'MH9540', 'QF4122', 'QR2579']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Iberia', 'Malaysia Airlines', 'Qantas', 'Qatar Airways']",B,Landed - Delayed [+],15:59,2023-06-02,15:49,2023-06-02,17:27,2023-06-02,19:27,2023-06-02,
Chicago,ORD,17:28,2023-06-02,"['UA2306', 'NH7480', 'NZ2087', 'SK3925']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],13:57,2023-06-02,13:54,2023-06-02,17:28,2023-06-02,17:27,2023-06-02,
Baltimore,BWI,17:30,2023-06-02,"['B61026', 'AA9348', 'EI5115', 'HA2398', 'QR3891', 'TK8904', 'TP4262']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],16:00,2023-06-02,16:22,2023-06-02,17:30,2023-06-02,18:09,2023-06-02,
Denver,DEN,17:30,2023-06-02,['DL776'],['Delta Air Lines'],A,Landed - Delayed [+],11:22,2023-06-02,11:25,2023-06-02,17:30,2023-06-02,17:52,2023-06-02,
Reykjavik,KEF,17:30,2023-06-02,['OG111'],['Fly Play'],E,Landed - On-time [+],15:20,2023-06-02,15:30,2023-06-02,17:30,2023-06-02,17:00,2023-06-02,
Saranac Lake,SLK,17:31,2023-06-02,"['9K1034', 'B65931']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],16:05,2023-06-02,15:30,2023-06-02,17:31,2023-06-02,17:13,2023-06-02,Tecnam P2012 Traveler
Dallas,DFW,17:32,2023-06-02,"['AA1138', 'BA5148', 'QF4501', 'QR2912']","['American Airlines', 'British Airways', 'Qantas', 'Qatar Airways']",B,Landed - On-time [+],12:41,2023-06-02,12:34,2023-06-02,17:32,2023-06-02,17:30,2023-06-02,
Omaha,OMA,17:32,2023-06-02,['1I678'],['NetJets Aviation'],,Landed - Delayed [+],13:30,2023-06-02,14:01,2023-06-02,17:32,2023-06-02,18:24,2023-06-02,
Westchester County,HPN,17:33,2023-06-02,['DL5786'],['Delta Air Lines'],A,Landed - Delayed [+],16:20,2023-06-02,16:52,2023-06-02,17:33,2023-06-02,17:53,2023-06-02,
New York,LGA,17:35,2023-06-02,"['B61032', 'AA9351', 'HA2136', 'QR3934']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],16:15,2023-06-02,16:20,2023-06-02,17:35,2023-06-02,17:34,2023-06-02,
New York,LGA,17:35,2023-06-02,"['DL5640', 'AF8622', 'KL6833', 'VS3670']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],16:00,2023-06-02,15:52,2023-06-02,17:35,2023-06-02,16:55,2023-06-02,
San Juan,SJU,17:37,2023-06-02,['DL1780'],['Delta Air Lines'],A,Landed - On-time [+],13:10,2023-06-02,13:05,2023-06-02,17:37,2023-06-02,16:55,2023-06-02,
Atlanta,ATL,17:40,2023-06-02,"['DL674', 'KL5111', 'VS4248']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],15:00,2023-06-02,15:00,2023-06-02,17:40,2023-06-02,17:30,2023-06-02,
Lebanon,LEB,17:40,2023-06-02,"['9K1880', 'B65173']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],16:45,2023-06-02,,,17:40,2023-06-02,,,Tecnam P2012 Traveler
Nantucket,ACK,17:43,2023-06-02,"['9K5341', 'B65155']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],16:55,2023-06-02,,,17:43,2023-06-02,,,Cessna (Light aircraft)
West Palm Beach,PBI,17:46,2023-06-02,"['B6522', 'EI5193', 'HA2458', 'QR4164', 'TK8918']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - On-time [+],14:30,2023-06-02,14:32,2023-06-02,17:46,2023-06-02,17:50,2023-06-02,
Rochester,ROC,17:46,2023-06-02,"['AA5959', 'QR7781']","['American Airlines', 'Qatar Airways']",B,Landed - Delayed [+],16:25,2023-06-02,17:35,2023-06-02,17:46,2023-06-02,20:15,2023-06-02,
Munich,MUC,17:50,2023-06-02,"['LH424', 'AC9453', 'UA8902']","['Lufthansa', 'Air Canada', 'United Airlines']",E,Landed - Delayed [+],15:35,2023-06-02,16:48,2023-06-02,17:50,2023-06-02,18:34,2023-06-02,Airbus A380-800 Passenger
Richmond,RIC,17:52,2023-06-02,"['DL5629', 'KL6845', 'VS4308']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],16:00,2023-06-02,17:05,2023-06-02,17:52,2023-06-02,20:01,2023-06-02,
Teterboro,TEB,17:53,2023-06-02,['GAJ807'],['Gama Aviation Signature'],,En Route [+],10:00,2023-06-02,10:09,2023-06-02,10:12,2023-06-02,10:16,2023-06-02,
Orlando,MCO,17:55,2023-06-02,"['B62052', 'AA9515', 'AD7670', 'EI5177', 'FI7812', 'HA2348', 'QR4117', 'TP4330']","['JetBlue Airways', 'American Airlines', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],14:44,2023-06-02,14:40,2023-06-02,17:55,2023-06-02,17:33,2023-06-02,
Teterboro,TEB,18:02,2023-06-02,['LAK603'],['Red Wing Aeroplane Company'],,Landed - Delayed [+],17:15,2023-06-02,18:56,2023-06-02,18:02,2023-06-02,19:39,2023-06-02,
Richmond,RIC,18:04,2023-06-02,"['B61482', 'AA9215', 'EI5237', 'QR4192', 'TK8560', 'TP4464']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],16:20,2023-06-02,16:13,2023-06-02,18:04,2023-06-02,17:50,2023-06-02,
Cancun,CUN,18:07,2023-06-02,['B6772'],['JetBlue Airways'],E,Landed - On-time [+],12:55,2023-06-02,12:39,2023-06-02,18:07,2023-06-02,17:55,2023-06-02,
Washington,DCA,18:10,2023-06-02,"['B62654', 'AA9273', 'QR3899']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - On-time [+],16:30,2023-06-02,16:29,2023-06-02,18:10,2023-06-02,17:57,2023-06-02,
New York,JFK,18:10,2023-06-02,"['DL5801', 'AF6826', 'AM3796', 'AR7009', 'AZ3523', 'KE7307', 'KL6958', 'VS4663', 'WS6932']","['Delta Air Lines', 'Air France', 'Aeromexico', 'Aerolineas Argentinas', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],16:29,2023-06-02,16:25,2023-06-02,18:10,2023-06-02,20:01,2023-06-02,
Miami,MIA,18:11,2023-06-02,"['AA618', 'B64145', 'BA4916', 'QR2665']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Qatar Airways']",B,Landed - Delayed [+],14:50,2023-06-02,16:50,2023-06-02,18:11,2023-06-02,20:39,2023-06-02,
Montreal,YUL,18:11,2023-06-02,"['AC8610', 'UA8358']","['Air Canada', 'United Airlines']",B,Canceled [+],16:45,2023-06-02,,,18:11,2023-06-02,,,Embraer 175
Orlando,MCO,18:13,2023-06-02,"['DL880', 'AM3538', 'KL7909', 'VS2972']","['Delta Air Lines', 'Aeromexico', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],15:02,2023-06-02,14:56,2023-06-02,18:13,2023-06-02,17:52,2023-06-02,
Baltimore,BWI,18:15,2023-06-02,['WN2621'],['Southwest Airlines'],B,Landed - On-time [+],16:50,2023-06-02,16:50,2023-06-02,18:15,2023-06-02,18:14,2023-06-02,
Atlanta,ATL,18:19,2023-06-02,"['B61150', 'AA9133', 'EI5372', 'HA2370', 'QR3802', 'TK8571', 'TP4296']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],15:35,2023-06-02,15:22,2023-06-02,18:19,2023-06-02,18:03,2023-06-02,
Seattle,SEA,18:19,2023-06-02,"['AS384', 'AA7434', 'QR2165', 'TN2556']","['Alaska Airlines', 'American Airlines', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - Delayed [+],10:00,2023-06-02,10:17,2023-06-02,18:19,2023-06-02,20:42,2023-06-02,
Martha's Vineyard,MVY,18:20,2023-06-02,"['B61225', 'QR4061', 'TP4514']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],17:30,2023-06-02,17:48,2023-06-02,18:20,2023-06-02,18:42,2023-06-02,
Munich,MUC,18:21,2023-06-02,['LH8P'],['Lufthansa'],,Landed - On-time [+],16:46,2023-06-02,16:54,2023-06-02,18:21,2023-06-02,18:20,2023-06-02,
Cancun,CUN,18:22,2023-06-02,"['DL626', 'AM5082', 'KL7461']","['Delta Air Lines', 'Aeromexico', 'KLM Royal Dutch Airlines']",E,Landed - Delayed [+],13:00,2023-06-02,15:01,2023-06-02,18:22,2023-06-02,20:37,2023-06-02,
Newark,EWR,18:23,2023-06-02,"['UA1261', 'SK3921', 'TP8514']","['United Airlines', 'SAS Scandinavian Airlines', 'TAP Air Portugal']",B,Landed - Delayed [+],16:59,2023-06-02,17:18,2023-06-02,18:23,2023-06-02,20:53,2023-06-02,
Tokyo,NRT,18:25,2023-06-02,"['JL8', 'AA8476', 'MH9108']","['JAL Japan Airlines', 'American Airlines', 'Malaysia Airlines']",E,Landed - Delayed [+],18:25,2023-06-02,18:55,2023-06-02,18:25,2023-06-02,18:56,2023-06-02,
New York,LGA,18:30,2023-06-02,"['DL5821', 'KL7009', 'VS5404']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],17:00,2023-06-02,17:04,2023-06-02,18:30,2023-06-02,20:52,2023-06-02,
Raleigh/Durham,RDU,18:30,2023-06-02,"['DL1391', 'KL6689', 'VS3202']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],16:22,2023-06-02,16:31,2023-06-02,18:30,2023-06-02,18:29,2023-06-02,
