Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
Los Angeles,LAX,20:04,2023-06-04,"['AA2110', 'B64353', 'BA4745', 'QF3244', 'QR9305', 'TN1346']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Qantas', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - Delayed [+],11:30,2023-06-04,13:16,2023-06-04,20:04,2023-06-04,22:21,2023-06-04,
London,LHR,20:05,2023-06-04,"['VS11', 'AF9645', 'DL5985', 'KL4804', 'SQ2511']","['Virgin Atlantic', 'Air France', 'Delta Air Lines', 'KLM Royal Dutch Airlines', 'Singapore Airlines']",E,Landed - On-time [+],17:20,2023-06-04,17:09,2023-06-04,20:05,2023-06-04,19:39,2023-06-04,
Zurich,ZRH,20:05,2023-06-04,"['LX52', 'UA9722']","['SWISS', 'United Airlines']",E,Landed - Delayed [+],17:40,2023-06-04,18:22,2023-06-04,20:05,2023-06-04,21:08,2023-06-04,
Rochester,ROC,20:10,2023-06-04,['FX936'],['FedEx'],,Landed - Delayed [+],19:10,2023-06-04,19:30,2023-06-04,20:10,2023-06-04,20:48,2023-06-04,
Washington,DCA,20:11,2023-06-04,"['B62754', 'AA9313', 'QR3821']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - On-time [+],18:30,2023-06-04,18:21,2023-06-04,20:11,2023-06-04,20:03,2023-06-04,
Chicago,ORD,20:17,2023-06-04,"['AA1461', 'AS4485', 'B64314', 'BA5129', 'JL7312', 'QR2758']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'British Airways', 'JAL Japan Airlines', 'Qatar Airways']",B,Landed - Delayed [+],17:00,2023-06-04,17:23,2023-06-04,20:17,2023-06-04,21:16,2023-06-04,
Fort Myers,RSW,20:21,2023-06-04,"['B6166', 'FI7952', 'HA2494', 'QR3957', 'TP4506']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],17:05,2023-06-04,21:04,2023-06-04,20:21,2023-06-04,23:53,2023-06-04,
Orlando,MCO,20:28,2023-06-04,"['B61152', 'AD7641', 'FI7816', 'HA2154', 'QR3937', 'TP4472']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],17:18,2023-06-04,17:13,2023-06-04,20:28,2023-06-04,20:41,2023-06-04,
New York,LGA,20:29,2023-06-04,"['DL5830', 'VS3669']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],18:59,2023-06-04,19:09,2023-06-04,20:29,2023-06-04,21:02,2023-06-04,
Charleston,CHS,20:32,2023-06-04,"['B668', 'HA2328', 'QR3955', 'TP4490']","['JetBlue Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],18:10,2023-06-04,18:30,2023-06-04,20:32,2023-06-04,21:10,2023-06-04,
New York,LGA,20:36,2023-06-04,"['B61332', 'AA9536', 'HA2196', 'QR3947']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],19:15,2023-06-04,21:48,2023-06-04,20:36,2023-06-04,22:30,2023-06-04,
Dallas,DFW,20:38,2023-06-04,"['AA849', 'QF4524', 'QR2435']","['American Airlines', 'Qantas', 'Qatar Airways']",B,Landed - Delayed [+],15:55,2023-06-04,16:54,2023-06-04,20:38,2023-06-04,21:57,2023-06-04,
London,LHR,20:40,2023-06-04,"['UA25', 'AC5479', 'LH7666', 'LX3116', 'OS7901', 'SN9052']","['United Airlines', 'Air Canada', 'Lufthansa', 'SWISS', 'Austrian', 'Brussels Airlines']",E,Landed - On-time [+],18:00,2023-06-04,17:56,2023-06-04,20:40,2023-06-04,20:33,2023-06-04,
Milwaukee,MKE,20:40,2023-06-04,"['B62230', 'QR3949']","['JetBlue Airways', 'Qatar Airways']",C,Landed - Delayed [+],17:24,2023-06-04,17:30,2023-06-04,20:40,2023-06-04,21:22,2023-06-04,
Washington,DCA,20:42,2023-06-04,"['DL5740', 'VS3406']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],18:58,2023-06-04,18:57,2023-06-04,20:42,2023-06-04,21:14,2023-06-04,
Raleigh/Durham,RDU,20:49,2023-06-04,"['B61484', 'AA9540', 'FI7818', 'HA2474', 'QR4147', 'TK8932', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],18:50,2023-06-04,18:53,2023-06-04,20:49,2023-06-04,21:17,2023-06-04,
San Diego,SAN,20:50,2023-06-04,"['B6620', 'FI7892', 'TP4378']","['JetBlue Airways', 'Icelandair', 'TAP Air Portugal']",C,Landed - Delayed [+],12:15,2023-06-04,13:41,2023-06-04,20:50,2023-06-04,22:39,2023-06-04,
Charlotte,CLT,20:56,2023-06-04,"['AA1978', 'QR9326']","['American Airlines', 'Qatar Airways']",B,Landed - Delayed [+],18:46,2023-06-04,18:56,2023-06-04,20:56,2023-06-04,21:22,2023-06-04,
Detroit,DTW,20:56,2023-06-04,"['B61136', 'AA9445', 'FI7842', 'HA2420', 'TK8910']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Turkish Airlines']",C,Landed - Delayed [+],18:59,2023-06-04,18:55,2023-06-04,20:56,2023-06-04,21:11,2023-06-04,
Tampa,TPA,20:57,2023-06-04,"['B6592', 'FI7850', 'HA2228', 'TP4454']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],17:40,2023-06-04,21:01,2023-06-04,20:57,2023-06-04,23:39,2023-06-04,
Charlotte,CLT,21:00,2023-06-04,['DL5635'],['Delta Air Lines'],A,Landed - Delayed [+],18:25,2023-06-04,18:56,2023-06-04,21:00,2023-06-04,21:34,2023-06-04,
Washington,DCA,21:05,2023-06-04,"['B62354', 'AA9416']","['JetBlue Airways', 'American Airlines']",C,Landed - Delayed [+],19:30,2023-06-04,20:13,2023-06-04,21:05,2023-06-04,21:40,2023-06-04,
Toronto,YTZ,21:05,2023-06-04,['PD2949'],['Porter Airlines Canada'],E,Landed - Delayed [+],19:30,2023-06-04,20:05,2023-06-04,21:05,2023-06-04,21:54,2023-06-04,
Newark,EWR,21:10,2023-06-04,['DL5864'],['Delta Air Lines'],A,Landed - Delayed [+],19:44,2023-06-04,20:11,2023-06-04,21:10,2023-06-04,21:31,2023-06-04,
Savannah,SAV,21:10,2023-06-04,"['B61148', 'HA2478', 'TP4456']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],18:42,2023-06-04,19:52,2023-06-04,21:10,2023-06-04,22:04,2023-06-04,
Atlanta,ATL,21:11,2023-06-04,"['DL360', 'AM3041', 'AZ3502', 'KL5046', 'LA6152', 'VS4252', 'WS6379']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],18:30,2023-06-04,18:43,2023-06-04,21:11,2023-06-04,21:23,2023-06-04,
Los Angeles,LAX,21:12,2023-06-04,"['DL737', 'KE7525', 'LA6413', 'VS2203']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],12:35,2023-06-04,12:33,2023-06-04,21:12,2023-06-04,21:33,2023-06-04,
New York,LGA,21:14,2023-06-04,"['DL2807', 'VS3280', 'WS7909']","['Delta Air Lines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],20:00,2023-06-04,20:29,2023-06-04,21:14,2023-06-04,22:04,2023-06-04,
Barcelona,BCN,21:15,2023-06-04,"['IB2625', 'AA8791', 'AY5391', 'QR5368', 'VY9795']","['Iberia', 'American Airlines', 'Finnair', 'Qatar Airways', 'Vueling']",E,Landed - On-time [+],18:35,2023-06-04,18:32,2023-06-04,21:15,2023-06-04,20:52,2023-06-04,
Indianapolis,IND,21:15,2023-06-04,"['AA4726', 'B64713', 'QR9061']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - Delayed [+],18:58,2023-06-04,18:50,2023-06-04,21:15,2023-06-04,21:54,2023-06-04,
Miami,MIA,21:17,2023-06-04,"['AA1074', 'B64007']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],17:55,2023-06-04,17:48,2023-06-04,21:17,2023-06-04,21:38,2023-06-04,
Cincinnati,CVG,21:18,2023-06-04,"['DL2482', 'VS2001']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],18:58,2023-06-04,18:52,2023-06-04,21:18,2023-06-04,21:38,2023-06-04,
Montreal,YUL,21:23,2023-06-04,"['AC8612', 'TP8275', 'UA8424']","['Air Canada', 'TAP Air Portugal', 'United Airlines']",B,Landed - Delayed [+],20:00,2023-06-04,20:22,2023-06-04,21:23,2023-06-04,21:57,2023-06-04,
Austin,AUS,21:26,2023-06-04,"['AA2914', 'B64403']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],16:19,2023-06-04,16:14,2023-06-04,21:26,2023-06-04,21:57,2023-06-04,
Reykjavik,KEF,21:31,2023-06-04,['FI7K'],['Icelandair'],,Landed - On-time [+],20:15,2023-06-04,20:23,2023-06-04,21:31,2023-06-04,21:32,2023-06-04,
Baltimore,BWI,21:32,2023-06-04,['DL3984'],['Delta Air Lines'],A,Scheduled - Delayed [+],,,,,,,,,
New York,LGA,21:34,2023-06-04,"['B61432', 'AA9538', 'HA2438']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],20:15,2023-06-04,20:18,2023-06-04,21:34,2023-06-04,21:42,2023-06-04,
May River,MRH,21:34,2023-06-04,['LXJ601'],['Flexjet'],,Landed - Delayed [+],20:00,2023-06-04,20:34,2023-06-04,21:34,2023-06-04,22:03,2023-06-04,
Baltimore,BWI,21:35,2023-06-04,['WN2789'],['Southwest Airlines'],B,Landed - Delayed [+],20:05,2023-06-04,21:31,2023-06-04,21:35,2023-06-04,22:56,2023-06-04,
Jacksonville,JAX,21:39,2023-06-04,"['DL2092', 'KE3312']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],18:59,2023-06-04,18:59,2023-06-04,21:39,2023-06-04,21:45,2023-06-04,
Farmingdale,FRG,21:44,2023-06-04,['1I553'],['NetJets Aviation'],,Landed - Delayed [+],20:48,2023-06-04,21:32,2023-06-04,21:44,2023-06-04,22:13,2023-06-04,
Reykjavik,KEF,21:50,2023-06-04,"['FI633', 'B65668']","['Icelandair', 'JetBlue Airways']",E,Landed - On-time [+],20:05,2023-06-04,20:14,2023-06-04,21:50,2023-06-04,21:40,2023-06-04,Boeing 737MAX 8 Passenger
Washington,DCA,21:53,2023-06-04,['DL5703'],['Delta Air Lines'],A,Landed - On-time [+],20:15,2023-06-04,20:16,2023-06-04,21:53,2023-06-04,21:54,2023-06-04,
Chicago,ORD,21:57,2023-06-04,"['UA2039', 'EK6224', 'NH7794', 'NZ2089']","['United Airlines', 'Emirates', 'ANA All Nippon Airways', 'Air New Zealand']",B,Landed - On-time [+],18:24,2023-06-04,18:33,2023-06-04,21:57,2023-06-04,22:08,2023-06-04,
Pittsburgh,PIT,22:00,2023-06-04,"['B62186', 'AA9453', 'FI7836', 'HA2212']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:25,2023-06-04,20:54,2023-06-04,22:00,2023-06-04,22:37,2023-06-04,
Baltimore,BWI,22:01,2023-06-04,"['B6726', 'AA9208', 'FI7918', 'HA2394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:35,2023-06-04,20:24,2023-06-04,22:01,2023-06-04,21:45,2023-06-04,
Denver,DEN,22:02,2023-06-04,['UA1109'],['United Airlines'],B,Landed - Delayed [+],16:01,2023-06-04,16:17,2023-06-04,22:02,2023-06-04,22:38,2023-06-04,
Raleigh/Durham,RDU,22:02,2023-06-04,['DL2996'],['Delta Air Lines'],A,Landed - On-time [+],19:59,2023-06-04,19:54,2023-06-04,22:02,2023-06-04,21:58,2023-06-04,
Austin,AUS,22:03,2023-06-04,['DL1697'],['Delta Air Lines'],A,Landed - Delayed [+],17:00,2023-06-04,17:20,2023-06-04,22:03,2023-06-04,22:28,2023-06-04,
Kansas City,MCI,22:03,2023-06-04,"['B62364', 'AA9207', 'FI7908']","['JetBlue Airways', 'American Airlines', 'Icelandair']",C,Landed - On-time [+],18:00,2023-06-04,17:55,2023-06-04,22:03,2023-06-04,22:15,2023-06-04,
Washington,DCA,22:04,2023-06-04,"['B62854', 'AA9321']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],20:30,2023-06-04,20:28,2023-06-04,22:04,2023-06-04,21:58,2023-06-04,
Dallas,DFW,22:04,2023-06-04,['AA2306'],['American Airlines'],B,Landed - Delayed [+],17:22,2023-06-04,19:35,2023-06-04,22:04,2023-06-04,00:46,2023-06-05,
New York,JFK,22:05,2023-06-04,"['AA4743', 'AT5056', 'AY4153', 'B64797', 'BA4651', 'IB4296', 'JL7454', 'MH9498', 'QF4137', 'QR9132', 'RJ7609']","['American Airlines', 'Royal Air Maroc', 'Finnair', 'JetBlue Airways', 'British Airways', 'Iberia', 'JAL Japan Airlines', 'Malaysia Airlines', 'Qantas', 'Qatar Airways', 'Royal Jordanian']",B,Landed - Delayed [+],20:30,2023-06-04,20:42,2023-06-04,22:05,2023-06-04,22:31,2023-06-04,
San Francisco,SFO,22:07,2023-06-04,"['DL475', 'KE6731']","['Delta Air Lines', 'Korean Air']",A,Landed - Delayed [+],13:15,2023-06-04,13:12,2023-06-04,22:07,2023-06-04,22:35,2023-06-04,
Chicago,ORD,22:11,2023-06-04,"['AA1033', 'AS4347', 'B64294', 'QR2760', 'RJ7686']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'Qatar Airways', 'Royal Jordanian']",B,Landed - Delayed [+],18:50,2023-06-04,18:45,2023-06-04,22:11,2023-06-04,22:26,2023-06-04,
Aruba,AUA,22:12,2023-06-04,['B6974'],['JetBlue Airways'],C,Landed - Delayed [+],17:15,2023-06-04,19:06,2023-06-04,22:12,2023-06-04,23:33,2023-06-04,
Milwaukee,MKE,22:13,2023-06-04,['DL3510'],['Delta Air Lines'],A,Landed - Delayed [+],18:54,2023-06-04,19:08,2023-06-04,22:13,2023-06-04,22:48,2023-06-04,
Cleveland,CLE,22:15,2023-06-04,"['B6640', 'AA9245', 'HA2144']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],20:35,2023-06-04,20:35,2023-06-04,22:15,2023-06-04,22:25,2023-06-04,
Charlotte,CLT,22:19,2023-06-04,"['B61746', 'HA2414']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],19:55,2023-06-04,20:27,2023-06-04,22:19,2023-06-04,22:25,2023-06-04,
New York,LGA,22:22,2023-06-04,['DL5828'],['Delta Air Lines'],A,Landed - On-time [+],20:59,2023-06-04,20:57,2023-06-04,22:22,2023-06-04,22:28,2023-06-04,
Philadelphia,PHL,22:22,2023-06-04,['AA1874'],['American Airlines'],B,Landed - On-time [+],20:58,2023-06-04,20:53,2023-06-04,22:22,2023-06-04,22:01,2023-06-04,
Aurora,KUAO,22:23,2023-06-04,['1I794'],['NetJets Aviation'],,Landed - Delayed [+],14:09,2023-06-04,14:43,2023-06-04,22:23,2023-06-04,22:53,2023-06-04,
Toronto,YYZ,22:26,2023-06-04,"['AC772', 'TK8678', 'UA8530']","['Air Canada', 'Turkish Airlines', 'United Airlines']",B,Landed - Delayed [+],20:55,2023-06-04,21:42,2023-06-04,22:26,2023-06-04,23:19,2023-06-04,
London,LHR,22:30,2023-06-04,"['BA239', 'AA6982', 'AY5439', 'EI8939', 'IB7415']","['British Airways', 'American Airlines', 'Finnair', 'Aer Lingus', 'Iberia']",E,Landed - On-time [+],20:10,2023-06-04,20:18,2023-06-04,22:30,2023-06-04,22:24,2023-06-04,
Miami,MIA,22:34,2023-06-04,"['DL1751', 'LA8488']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],19:00,2023-06-04,19:05,2023-06-04,22:34,2023-06-04,22:14,2023-06-04,
Minneapolis,MSP,22:35,2023-06-04,"['B6836', 'AA9352']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],18:44,2023-06-04,18:40,2023-06-04,22:35,2023-06-04,22:37,2023-06-04,
Charlotte,CLT,22:36,2023-06-04,['AA1843'],['American Airlines'],B,Landed - Delayed [+],20:25,2023-06-04,21:45,2023-06-04,22:36,2023-06-04,00:01,2023-06-05,
Atlanta,ATL,22:38,2023-06-04,"['DL561', 'AF2603', 'AM3287', 'AZ3254', 'KL7188', 'LA6600', 'VS2377']","['Delta Air Lines', 'Air France', 'Aeromexico', 'ITA Airways', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],19:56,2023-06-04,20:33,2023-06-04,22:38,2023-06-04,23:09,2023-06-04,
West Palm Beach,PBI,22:45,2023-06-04,['DL1245'],['Delta Air Lines'],A,Landed - On-time [+],19:25,2023-06-04,19:30,2023-06-04,22:45,2023-06-04,22:39,2023-06-04,
Orlando,MCO,22:46,2023-06-04,"['B61282', 'AD7416', 'HA2340']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],19:40,2023-06-04,19:37,2023-06-04,22:46,2023-06-04,22:34,2023-06-04,
Los Angeles,LAX,22:53,2023-06-04,"['AA382', 'B64030', 'CX7534', 'JL7525', 'QF3264', 'TN1242']","['American Airlines', 'JetBlue Airways', 'Cathay Pacific', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - Delayed [+],14:20,2023-06-04,14:16,2023-06-04,22:53,2023-06-04,23:37,2023-06-04,
Saint Louis,STL,22:56,2023-06-04,"['AA3707', 'B64683']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],19:15,2023-06-04,20:14,2023-06-04,22:56,2023-06-04,00:03,2023-06-05,
Miami,MIA,23:04,2023-06-04,"['B61720', 'QR4188', 'TP4510']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],19:45,2023-06-04,19:42,2023-06-04,23:04,2023-06-04,22:50,2023-06-04,
San Francisco,SFO,23:05,2023-06-04,"['UA2652', 'NH7330', 'NZ9013', 'VA8307']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],14:20,2023-06-04,14:17,2023-06-04,23:05,2023-06-04,23:20,2023-06-04,
New York,LGA,23:10,2023-06-04,"['DL354', 'WS7988']","['Delta Air Lines', 'WestJet']",A,Landed - On-time [+],21:59,2023-06-04,21:49,2023-06-04,23:10,2023-06-04,23:10,2023-06-04,
Saint Louis,STL,23:10,2023-06-04,['WN516'],['Southwest Airlines'],B,Landed - Delayed [+],19:40,2023-06-04,20:03,2023-06-04,23:10,2023-06-04,23:48,2023-06-04,
San Francisco,SFO,23:12,2023-06-04,"['B6534', 'AA9225', 'HA2498', 'SQ1550']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines']",C,Landed - Delayed [+],14:33,2023-06-04,14:29,2023-06-04,23:12,2023-06-04,23:34,2023-06-04,
Dallas,DFW,23:19,2023-06-04,['AA1366'],['American Airlines'],B,Landed - Delayed [+],18:33,2023-06-04,18:44,2023-06-04,23:19,2023-06-04,23:39,2023-06-04,
New York,JFK,23:19,2023-06-04,"['AA4659', 'AY4198', 'B64702', 'BA1742', 'CX7539', 'MH9435', 'QR2575', 'RJ7324']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Cathay Pacific', 'Malaysia Airlines', 'Qatar Airways', 'Royal Jordanian']",B,Landed - On-time [+],21:59,2023-06-04,22:06,2023-06-04,23:19,2023-06-04,23:16,2023-06-04,
Detroit,DTW,23:23,2023-06-04,"['DL2374', 'AM3586', 'VS3112', 'WS8101']","['Delta Air Lines', 'Aeromexico', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],21:25,2023-06-04,21:31,2023-06-04,23:23,2023-06-04,23:31,2023-06-04,
Chicago,ORD,23:25,2023-06-04,"['DL2218', 'WS8436']","['Delta Air Lines', 'WestJet']",A,Landed - On-time [+],19:55,2023-06-04,20:04,2023-06-04,23:25,2023-06-04,23:36,2023-06-04,
New York,JFK,23:27,2023-06-04,"['DL5840', 'AZ3151', 'KE3944', 'KL6679', 'VS1989', 'WS7805']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:00,2023-06-04,21:58,2023-06-04,23:27,2023-06-04,23:28,2023-06-04,
Nashville,BNA,23:30,2023-06-04,['DL1484'],['Delta Air Lines'],A,Landed - Delayed [+],19:57,2023-06-04,20:21,2023-06-04,23:30,2023-06-04,00:07,2023-06-05,
Washington,DCA,23:32,2023-06-04,"['AA2120', 'B64232']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],22:00,2023-06-04,22:17,2023-06-04,23:32,2023-06-04,23:43,2023-06-04,
Houston,IAH,23:32,2023-06-04,"['B6932', 'AA9295', 'QR4049']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - Delayed [+],18:44,2023-06-04,18:41,2023-06-04,23:32,2023-06-04,00:23,2023-06-05,
Fort Lauderdale,FLL,23:33,2023-06-04,['NK616'],['Spirit Airlines'],B,Landed - Delayed [+],20:20,2023-06-04,20:54,2023-06-04,23:33,2023-06-04,00:17,2023-06-05,
Fort Lauderdale,FLL,23:33,2023-06-04,['DL2290'],['Delta Air Lines'],A,Landed - On-time [+],20:15,2023-06-04,20:15,2023-06-04,23:33,2023-06-04,23:12,2023-06-04,
Los Angeles,LAX,23:33,2023-06-04,['DL878'],['Delta Air Lines'],A,Landed - Delayed [+],15:00,2023-06-04,16:57,2023-06-04,23:33,2023-06-04,01:52,2023-06-05,
Chicago,MDW,23:35,2023-06-04,['WN2944'],['Southwest Airlines'],B,Landed - On-time [+],20:20,2023-06-04,20:18,2023-06-04,23:35,2023-06-04,23:41,2023-06-04,
Los Angeles,LAX,23:37,2023-06-04,"['B6188', 'AA9120', 'HA2182']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],15:10,2023-06-04,15:13,2023-06-04,23:37,2023-06-04,00:15,2023-06-05,
Newark,EWR,23:42,2023-06-04,"['UA1076', 'TP8510']","['United Airlines', 'TAP Air Portugal']",B,Landed - Delayed [+],22:18,2023-06-04,23:13,2023-06-04,23:42,2023-06-04,00:27,2023-06-05,
Salt Lake City,SLC,23:42,2023-06-04,['B6248'],['JetBlue Airways'],C,Landed - Delayed [+],17:10,2023-06-04,17:42,2023-06-04,23:42,2023-06-04,00:51,2023-06-05,
Denver,DEN,23:44,2023-06-04,['UA1510'],['United Airlines'],B,Landed - On-time [+],17:43,2023-06-04,17:41,2023-06-04,23:44,2023-06-04,23:48,2023-06-04,
Houston,IAH,23:44,2023-06-04,"['UA1748', 'NZ6390']","['United Airlines', 'Air New Zealand']",B,Landed - Delayed [+],18:48,2023-06-04,19:35,2023-06-04,23:44,2023-06-04,00:28,2023-06-05,
Tampa,TPA,23:47,2023-06-04,['DL1439'],['Delta Air Lines'],A,Landed - On-time [+],20:37,2023-06-04,20:40,2023-06-04,23:47,2023-06-04,23:35,2023-06-04,
Chicago,ORD,23:48,2023-06-04,"['AA2682', 'B64346', 'BA5130']","['American Airlines', 'JetBlue Airways', 'British Airways']",B,Landed - Delayed [+],20:30,2023-06-04,22:16,2023-06-04,23:48,2023-06-04,01:36,2023-06-05,
New York,JFK,23:50,2023-06-04,"['B6918', 'AA9355', 'AT9510', 'EI5020', 'EY8255', 'HA2078', 'QR3987', 'SQ1450', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:29,2023-06-04,22:42,2023-06-04,23:50,2023-06-04,00:02,2023-06-05,
Seattle,SEA,23:50,2023-06-04,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:20,2023-06-04,15:15,2023-06-04,23:50,2023-06-04,00:01,2023-06-05,
Salt Lake City,SLC,23:50,2023-06-04,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - Delayed [+],17:15,2023-06-04,17:10,2023-06-04,23:50,2023-06-04,00:11,2023-06-05,
Bedford/Hanscom,BED,23:51,2023-06-04,['1I606'],['NetJets Aviation'],,Landed - Delayed [+],23:25,2023-06-04,00:26,2023-06-05,23:51,2023-06-04,00:38,2023-06-05,
Dallas,DFW,23:51,2023-06-04,['DL1088'],['Delta Air Lines'],A,Landed - Delayed [+],18:55,2023-06-04,19:02,2023-06-04,23:51,2023-06-04,00:14,2023-06-05,
Las Vegas,LAS,23:56,2023-06-04,"['B6178', 'HA2332']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],15:49,2023-06-04,15:47,2023-06-04,23:56,2023-06-04,00:24,2023-06-05,
Fort Lauderdale,FLL,23:57,2023-06-04,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:40,2023-06-04,22:09,2023-06-04,23:57,2023-06-04,01:13,2023-06-05,
San Diego,SAN,23:57,2023-06-04,['B6928'],['JetBlue Airways'],C,Landed - On-time [+],15:22,2023-06-04,15:17,2023-06-04,23:57,2023-06-04,00:11,2023-06-05,
Dulles,IAD,23:59,2023-06-04,"['UA352', 'LH7450']","['United Airlines', 'Lufthansa']",B,Landed - On-time [+],22:22,2023-06-04,22:22,2023-06-04,23:59,2023-06-04,00:04,2023-06-05,
Minneapolis,MSP,23:59,2023-06-04,"['DL1246', 'KE3993', 'KL5800', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],20:09,2023-06-04,20:50,2023-06-04,23:59,2023-06-04,00:41,2023-06-05,
New Orleans,MSY,23:59,2023-06-04,['B6930'],['JetBlue Airways'],C,Landed - Delayed [+],19:30,2023-06-04,20:40,2023-06-04,23:59,2023-06-04,01:27,2023-06-05,
Phoenix,PHX,23:59,2023-06-04,['AA1548'],['American Airlines'],B,Landed - Delayed [+],16:03,2023-06-03,15:58,2023-06-03,00:02,2023-06-04,00:29,2023-06-04,
Seattle,SEA,23:59,2023-06-04,"['AS460', 'AA7434', 'KE6259', 'TN2555']","['Alaska Airlines', 'American Airlines', 'Korean Air', 'Air Tahiti Nui']",B,Landed - Delayed [+],15:40,2023-06-04,15:35,2023-06-04,23:59,2023-06-04,00:22,2023-06-05,
San Juan,SJU,23:59,2023-06-04,['B6898'],['JetBlue Airways'],C,Landed - Delayed [+],19:44,2023-06-04,21:16,2023-06-04,23:59,2023-06-04,00:46,2023-06-05,
