Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
New York,JFK,16:58,2023-06-03,"['B61518', 'AA9315', 'AT9510', 'EI5018', 'EY8247', 'HA2000', 'QR4003']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],15:30,2023-06-03,16:21,2023-06-03,16:58,2023-06-03,17:48,2023-06-03,
Washington,DCA,17:00,2023-06-03,"['AA2145', 'B64270', 'QR2733']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - On-time [+],15:12,2023-06-03,15:09,2023-06-03,17:00,2023-06-03,16:37,2023-06-03,
London,LHR,17:00,2023-06-03,"['BA213', 'AA6964', 'AY5413', 'EI8913', 'IB7401']","['British Airways', 'American Airlines', 'Finnair', 'Aer Lingus', 'Iberia']",E,Landed - On-time [+],14:40,2023-06-03,15:15,2023-06-03,17:00,2023-06-03,17:10,2023-06-03,
Rockland,RKD,17:00,2023-06-03,"['9K1856', 'B65165']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],15:50,2023-06-03,16:07,2023-06-03,17:00,2023-06-03,17:37,2023-06-03,Tecnam P2012 Traveler
San Juan,SJU,17:01,2023-06-03,"['B6462', 'EI5285', 'FI7990', 'HA2294', 'QR3971', 'TK8938', 'TP4458']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],12:50,2023-06-03,13:53,2023-06-03,17:01,2023-06-03,18:40,2023-06-03,
Houston,IAH,17:05,2023-06-03,"['UA2426', 'NZ6392']","['United Airlines', 'Air New Zealand']",B,Landed - On-time [+],12:09,2023-06-03,12:01,2023-06-03,17:05,2023-06-03,16:45,2023-06-03,
Indianapolis,IND,17:07,2023-06-03,"['AA4287', 'B64712', 'BA5464', 'QR2742']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Qatar Airways']",B,Landed - On-time [+],14:52,2023-06-03,14:45,2023-06-03,17:07,2023-06-03,17:18,2023-06-03,
Orlando,MCO,17:07,2023-06-03,"['B62052', 'AA9515', 'AD7670', 'EI5177', 'FI7812', 'HA2348', 'QR4117', 'TP4330']","['JetBlue Airways', 'American Airlines', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],14:00,2023-06-03,14:35,2023-06-03,17:07,2023-06-03,17:20,2023-06-03,
Charlotte,CLT,17:08,2023-06-03,"['AA806', 'MH9549']","['American Airlines', 'Malaysia Airlines']",B,Landed - Delayed [+],14:57,2023-06-03,15:34,2023-06-03,17:08,2023-06-03,17:46,2023-06-03,
Denver,DEN,17:08,2023-06-03,"['B6394', 'QR3914', 'TP4280']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],11:16,2023-06-03,11:20,2023-06-03,17:08,2023-06-03,17:34,2023-06-03,
San Diego,SAN,17:08,2023-06-03,"['AS390', 'QR2144']","['Alaska Airlines', 'Qatar Airways']",B,Landed - Delayed [+],08:30,2023-06-03,08:26,2023-06-03,17:08,2023-06-03,17:59,2023-06-03,
Albany,ALB,17:14,2023-06-03,['1I783'],['NetJets Aviation'],,Landed - On-time [+],16:24,2023-06-03,16:38,2023-06-03,17:14,2023-06-03,17:16,2023-06-03,
Rutland,RUT,17:15,2023-06-03,"['9K70', 'B65104']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],16:10,2023-06-03,16:54,2023-06-03,17:15,2023-06-03,18:21,2023-06-03,Tecnam P2012 Traveler
San Francisco,SFO,17:15,2023-06-03,"['UA1483', 'NZ9011', 'VA8229']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],08:25,2023-06-03,10:14,2023-06-03,17:15,2023-06-03,19:24,2023-06-03,
Myrtle Beach,MYR,17:17,2023-06-03,"['DL1632', 'VS3286']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],14:59,2023-06-03,16:45,2023-06-03,17:17,2023-06-03,19:07,2023-06-03,
Halifax,YHZ,17:18,2023-06-03,"['AC8663', 'UA8120']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],16:25,2023-06-03,16:43,2023-06-03,17:18,2023-06-03,17:36,2023-06-03,
Providenciales,PLS,17:22,2023-06-03,['B6754'],['JetBlue Airways'],E,Landed - Delayed [+],13:36,2023-06-03,15:04,2023-06-03,17:22,2023-06-03,19:18,2023-06-03,
Los Angeles,LAX,17:26,2023-06-03,"['UA2609', 'NZ9440', 'VA8302']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],08:44,2023-06-03,08:43,2023-06-03,17:26,2023-06-03,17:27,2023-06-03,
New York,JFK,17:28,2023-06-03,"['AA4269', 'B64668', 'BA4652', 'CX7558', 'IB4295', 'MH9540', 'QF4122', 'QR2735']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Cathay Pacific', 'Iberia', 'Malaysia Airlines', 'Qantas', 'Qatar Airways']",B,Landed - On-time [+],15:59,2023-06-03,15:54,2023-06-03,17:28,2023-06-03,17:15,2023-06-03,
Chicago,ORD,17:28,2023-06-03,"['UA2306', 'NH7786', 'NZ2087', 'SK3925']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],13:57,2023-06-03,13:54,2023-06-03,17:28,2023-06-03,17:16,2023-06-03,
Calgary,YYC,17:29,2023-06-03,"['WS1622', 'DL7276', 'EK4668', 'S47053']","['WestJet', 'Delta Air Lines', 'Emirates', 'Azores Airlines']",A,Landed - Delayed [+],11:00,2023-06-03,10:56,2023-06-03,17:29,2023-06-03,17:54,2023-06-03,
Baltimore,BWI,17:30,2023-06-03,"['B61026', 'AA9348', 'EI5115', 'FI7918', 'HA2398', 'QR3891', 'TK8904', 'TP4384']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],16:00,2023-06-03,15:54,2023-06-03,17:30,2023-06-03,17:17,2023-06-03,
Denver,DEN,17:30,2023-06-03,['DL776'],['Delta Air Lines'],A,Landed - Delayed [+],11:22,2023-06-03,12:24,2023-06-03,17:30,2023-06-03,18:43,2023-06-03,
Reykjavik,KEF,17:30,2023-06-03,['OG111'],['Fly Play'],E,Landed - On-time [+],15:20,2023-06-03,15:30,2023-06-03,17:30,2023-06-03,17:02,2023-06-03,
Saranac Lake,SLK,17:31,2023-06-03,"['9K1034', 'B65931']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],16:05,2023-06-03,17:02,2023-06-03,17:31,2023-06-03,18:38,2023-06-03,Tecnam P2012 Traveler
Dallas,DFW,17:32,2023-06-03,"['AA1138', 'BA5148', 'QF4501', 'QR2625']","['American Airlines', 'British Airways', 'Qantas', 'Qatar Airways']",B,Landed - Delayed [+],12:41,2023-06-03,13:35,2023-06-03,17:32,2023-06-03,18:48,2023-06-03,
Aruba,AUA,17:33,2023-06-03,"['B6274', 'QR3930']","['JetBlue Airways', 'Qatar Airways']",C,Landed - Delayed [+],12:35,2023-06-03,13:21,2023-06-03,17:33,2023-06-03,18:18,2023-06-03,
San Juan,SJU,17:37,2023-06-03,['DL1780'],['Delta Air Lines'],A,Landed - Delayed [+],13:10,2023-06-03,14:54,2023-06-03,17:37,2023-06-03,19:21,2023-06-03,
Atlanta,ATL,17:40,2023-06-03,"['DL674', 'KL5111', 'VS4248']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],15:00,2023-06-03,14:59,2023-06-03,17:40,2023-06-03,17:31,2023-06-03,
Los Angeles,LAX,17:40,2023-06-03,"['DL569', 'KL7127', 'VS2204']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],09:00,2023-06-03,08:56,2023-06-03,17:40,2023-06-03,17:58,2023-06-03,
Lebanon,LEB,17:40,2023-06-03,"['9K1880', 'B65173']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],16:45,2023-06-03,16:30,2023-06-03,17:40,2023-06-03,17:35,2023-06-03,Tecnam P2012 Traveler
Nantucket,ACK,17:43,2023-06-03,"['9K5341', 'B65155']","['Cape Air', 'JetBlue Airways']",C,En Route [+],16:55,2023-06-03,,,17:43,2023-06-03,,,Cessna (Light aircraft)
West Palm Beach,PBI,17:46,2023-06-03,"['B6522', 'EI5193', 'HA2458', 'QR4164', 'TK8920']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - Delayed [+],14:30,2023-06-03,15:09,2023-06-03,17:46,2023-06-03,18:04,2023-06-03,
Munich,MUC,17:50,2023-06-03,"['LH424', 'AC9453', 'UA8902']","['Lufthansa', 'Air Canada', 'United Airlines']",E,Landed - Delayed [+],15:35,2023-06-03,16:00,2023-06-03,17:50,2023-06-03,18:15,2023-06-03,Airbus A380-800 Passenger
Cancun,CUN,17:55,2023-06-03,"['AA55', 'B64415', 'QR2617']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",E,Landed - On-time [+],12:35,2023-06-03,12:32,2023-06-03,17:55,2023-06-03,17:56,2023-06-03,
Hilton Head,HHH,17:56,2023-06-03,"['AA3492', 'B64511']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],15:34,2023-06-03,15:26,2023-06-03,17:56,2023-06-03,17:50,2023-06-03,
Munich,MUC,18:01,2023-06-03,['LH8P'],['Lufthansa'],,Landed - On-time [+],16:04,2023-06-03,16:12,2023-06-03,18:01,2023-06-03,17:57,2023-06-03,
Westchester County,HPN,18:02,2023-06-03,['1I404'],['NetJets Aviation'],,Landed - Delayed [+],17:06,2023-06-03,18:47,2023-06-03,18:02,2023-06-03,19:41,2023-06-03,
Richmond,RIC,18:04,2023-06-03,"['B61482', 'AA9215', 'EI5237', 'QR4192', 'TK8560', 'TP4464']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],16:20,2023-06-03,16:14,2023-06-03,18:04,2023-06-03,17:57,2023-06-03,
Dublin,DUB,18:05,2023-06-03,['EI1GX'],['Aer Lingus'],,Landed - On-time [+],16:43,2023-06-03,16:51,2023-06-03,18:05,2023-06-03,18:10,2023-06-03,
Cancun,CUN,18:07,2023-06-03,['B6772'],['JetBlue Airways'],E,Landed - Delayed [+],12:55,2023-06-03,13:27,2023-06-03,18:07,2023-06-03,18:34,2023-06-03,
Washington,DCA,18:10,2023-06-03,"['B62654', 'AA9273', 'QR3899']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - Delayed [+],16:30,2023-06-03,17:44,2023-06-03,18:10,2023-06-03,19:28,2023-06-03,
New York,JFK,18:10,2023-06-03,"['DL5801', 'AF6826', 'AM3796', 'AZ3523', 'KE7307', 'KL6958', 'VS4663', 'WS6932']","['Delta Air Lines', 'Air France', 'Aeromexico', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],16:29,2023-06-03,16:26,2023-06-03,18:10,2023-06-03,17:39,2023-06-03,
Miami,MIA,18:11,2023-06-03,"['AA618', 'B64145', 'BA4916', 'G36046', 'QR2618']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Gol', 'Qatar Airways']",B,Landed - Delayed [+],14:50,2023-06-03,14:43,2023-06-03,18:11,2023-06-03,18:29,2023-06-03,
Montreal,YUL,18:11,2023-06-03,"['AC8610', 'UA8104']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],16:45,2023-06-03,16:45,2023-06-03,18:11,2023-06-03,18:16,2023-06-03,
Orlando,MCO,18:13,2023-06-03,"['DL880', 'AM3538', 'VS2972']","['Delta Air Lines', 'Aeromexico', 'Virgin Atlantic']",A,Landed - On-time [+],15:02,2023-06-03,15:09,2023-06-03,18:13,2023-06-03,18:11,2023-06-03,
Cincinnati,CVG,18:16,2023-06-03,"['DL2482', 'VS4206']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],15:55,2023-06-03,16:04,2023-06-03,18:16,2023-06-03,18:33,2023-06-03,
Atlanta,ATL,18:19,2023-06-03,"['B61150', 'AA9120', 'EI5372', 'FI7900', 'HA2370', 'QR3802', 'TK8571', 'TP4296']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],15:35,2023-06-03,15:38,2023-06-03,18:19,2023-06-03,18:14,2023-06-03,
Martha's Vineyard,MVY,18:20,2023-06-03,"['B61225', 'QR4061', 'TP4514']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],17:30,2023-06-03,17:10,2023-06-03,18:20,2023-06-03,17:51,2023-06-03,
Cancun,CUN,18:22,2023-06-03,"['DL626', 'AM5082']","['Delta Air Lines', 'Aeromexico']",E,Landed - On-time [+],13:00,2023-06-03,13:29,2023-06-03,18:22,2023-06-03,18:34,2023-06-03,
Charleston,CHS,18:24,2023-06-03,"['DL2987', 'AF8737', 'VS2379']","['Delta Air Lines', 'Air France', 'Virgin Atlantic']",A,Landed - On-time [+],16:00,2023-06-03,15:56,2023-06-03,18:24,2023-06-03,18:31,2023-06-03,
Tokyo,NRT,18:25,2023-06-03,"['JL8', 'AA8476', 'MH9108']","['JAL Japan Airlines', 'American Airlines', 'Malaysia Airlines']",E,Landed - On-time [+],18:25,2023-06-03,18:49,2023-06-03,18:25,2023-06-03,18:12,2023-06-03,
Newark,EWR,18:26,2023-06-03,"['UA3515', 'OS7737', 'SK3921', 'TP8514']","['United Airlines', 'Austrian', 'SAS Scandinavian Airlines', 'TAP Air Portugal']",B,Landed - Delayed [+],16:59,2023-06-03,17:38,2023-06-03,18:26,2023-06-03,19:50,2023-06-03,
Chicago,ORD,18:29,2023-06-03,"['AA4406', 'AS4268', 'B64530', 'JL7490', 'QR9074']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'JAL Japan Airlines', 'Qatar Airways']",B,Landed - On-time [+],15:02,2023-06-03,14:57,2023-06-03,18:29,2023-06-03,18:42,2023-06-03,
New York,LGA,18:30,2023-06-03,"['DL5821', 'VS5404', 'WS6928']","['Delta Air Lines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],17:00,2023-06-03,16:55,2023-06-03,18:30,2023-06-03,18:04,2023-06-03,
Washington,DCA,18:34,2023-06-03,"['AA2143', 'B64269', 'QR2899']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - On-time [+],17:00,2023-06-03,16:52,2023-06-03,18:34,2023-06-03,18:28,2023-06-03,
Massena,MSS,18:40,2023-06-03,['4B865'],['Boutique Air'],B,Landed - Delayed [+],17:30,2023-06-03,17:37,2023-06-03,18:40,2023-06-03,19:01,2023-06-03,
Dulles,IAD,18:45,2023-06-03,"['UA688', 'AV2033', 'CM1085', 'LH7448', 'NH7104', 'OS7887', 'SK8767', 'SN8833']","['United Airlines', 'Avianca', 'Copa Airlines', 'Lufthansa', 'ANA All Nippon Airways', 'Austrian', 'SAS Scandinavian Airlines', 'Brussels Airlines']",B,Landed - On-time [+],17:05,2023-06-03,17:13,2023-06-03,18:45,2023-06-03,18:53,2023-06-03,
Orlando,MCO,18:45,2023-06-03,['NK103'],['Spirit Airlines'],B,Landed - Delayed [+],15:40,2023-06-03,17:43,2023-06-03,18:45,2023-06-03,21:00,2023-06-03,
Punta Cana,PUJ,18:49,2023-06-03,"['B61596', 'QR3921']","['JetBlue Airways', 'Qatar Airways']",E,Landed - Delayed [+],14:26,2023-06-03,14:44,2023-06-03,18:49,2023-06-03,19:10,2023-06-03,
Dublin,DUB,18:50,2023-06-03,"['EI137', 'B66817', 'BA6137']","['Aer Lingus', 'JetBlue Airways', 'British Airways']",C,En Route [+],16:45,2023-06-03,,,18:50,2023-06-03,,,Airbus A330-300
Istanbul,IST,18:50,2023-06-03,"['TK81', 'B66901', 'PK5081', 'SQ6301']","['Turkish Airlines', 'JetBlue Airways', 'Pakistan International Airlines', 'Singapore Airlines']",E,Landed - Delayed [+],15:10,2023-06-03,16:39,2023-06-03,18:50,2023-06-03,20:05,2023-06-03,
Reykjavik,KEF,18:50,2023-06-03,"['FI631', 'B65631']","['Icelandair', 'JetBlue Airways']",E,Landed - On-time [+],17:10,2023-06-03,17:38,2023-06-03,18:50,2023-06-03,18:58,2023-06-03,
Philadelphia,PHL,18:50,2023-06-03,"['AA1514', 'BA4776', 'MH9493', 'QR2651']","['American Airlines', 'British Airways', 'Malaysia Airlines', 'Qatar Airways']",B,Landed - On-time [+],17:29,2023-06-03,17:24,2023-06-03,18:50,2023-06-03,18:45,2023-06-03,
Toronto,YTZ,18:50,2023-06-03,['PD2945'],['Porter Airlines Canada'],E,Landed - Delayed [+],17:15,2023-06-03,17:16,2023-06-03,18:50,2023-06-03,19:15,2023-06-03,
San Antonio,SAT,18:52,2023-06-03,"['B61566', 'AA9164', 'QR3963']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - On-time [+],13:36,2023-06-03,13:25,2023-06-03,18:52,2023-06-03,18:42,2023-06-03,
Baltimore,BWI,18:55,2023-06-03,['WN2621'],['Southwest Airlines'],B,Landed - Delayed [+],17:35,2023-06-03,17:46,2023-06-03,18:55,2023-06-03,19:25,2023-06-03,
Memphis,MEM,18:55,2023-06-03,['FX554'],['FedEx'],,Landed - Delayed [+],15:20,2023-06-03,15:34,2023-06-03,18:55,2023-06-03,19:19,2023-06-03,
Martha's Vineyard,MVY,19:00,2023-06-03,"['9K3221', 'B65929']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],18:20,2023-06-03,18:43,2023-06-03,19:00,2023-06-03,19:40,2023-06-03,Cessna (Light aircraft)
Toronto,YYZ,19:01,2023-06-03,"['AC770', 'SK3890', 'TP8264', 'UA8138']","['Air Canada', 'SAS Scandinavian Airlines', 'TAP Air Portugal', 'United Airlines']",B,Landed - On-time [+],17:30,2023-06-03,17:19,2023-06-03,19:01,2023-06-03,19:12,2023-06-03,
Louisville,SDF,19:03,2023-06-03,['DL5710'],['Delta Air Lines'],A,Landed - On-time [+],16:26,2023-06-03,16:24,2023-06-03,19:03,2023-06-03,18:55,2023-06-03,
Washington,DCA,19:10,2023-06-03,"['DL5700', 'VS2002']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],17:24,2023-06-03,17:19,2023-06-03,19:10,2023-06-03,19:24,2023-06-03,
Green Bay,GRB,19:10,2023-06-03,['EJM445'],['Executive Jet Management'],,Landed - On-time [+],16:10,2023-06-03,15:40,2023-06-03,19:10,2023-06-03,18:42,2023-06-03,
Philadelphia,PHL,19:14,2023-06-03,"['B62460', 'EI5205', 'HA2460', 'QR3853', 'TK8922', 'TP4350']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],17:42,2023-06-03,17:39,2023-06-03,19:14,2023-06-03,18:53,2023-06-03,
Sarasota,SRQ,19:14,2023-06-03,"['B6940', 'QR3875', 'TP4518']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],15:55,2023-06-03,15:38,2023-06-03,19:14,2023-06-03,18:50,2023-06-03,
Teterboro,TEB,19:14,2023-06-03,['LXJ584'],['Flexjet'],,Landed - Delayed [+],18:29,2023-06-03,19:03,2023-06-03,19:14,2023-06-03,19:53,2023-06-03,
London,LHR,19:15,2023-06-03,"['VS11', 'AF9645', 'DL5985', 'KL4804', 'SQ2511']","['Virgin Atlantic', 'Air France', 'Delta Air Lines', 'KLM Royal Dutch Airlines', 'Singapore Airlines']",E,Landed - On-time [+],16:30,2023-06-03,16:17,2023-06-03,19:15,2023-06-03,19:14,2023-06-03,
Aruba,AUA,19:16,2023-06-03,"['B6474', 'QR3814']","['JetBlue Airways', 'Qatar Airways']",C,Landed - Delayed [+],14:17,2023-06-03,14:32,2023-06-03,19:16,2023-06-03,19:41,2023-06-03,
Tampa,TPA,19:18,2023-06-03,"['B6592', 'AA9395', 'EI5291', 'FI7850', 'HA2228', 'QR4172', 'TP4454']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],16:00,2023-06-03,15:52,2023-06-03,19:18,2023-06-03,18:57,2023-06-03,
Indianapolis,IND,19:21,2023-06-03,['FX3714'],['FedEx'],,Landed - Delayed [+],17:30,2023-06-03,18:00,2023-06-03,19:21,2023-06-03,19:55,2023-06-03,
Los Angeles,LAX,19:24,2023-06-03,"['B61388', 'AA9265', 'HA2314', 'TP4418']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],10:45,2023-06-03,10:42,2023-06-03,19:24,2023-06-03,19:59,2023-06-03,
Charleston,CHS,19:26,2023-06-03,['LXJ561'],['Flexjet'],,Landed - On-time [+],13:30,2023-06-03,,,14:16,2023-06-03,,,
New York,JFK,19:28,2023-06-03,"['B61918', 'AA9396', 'EI5012', 'HA2176', 'QR3910']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],17:59,2023-06-03,17:55,2023-06-03,19:28,2023-06-03,19:40,2023-06-03,
Nashville,BNA,19:30,2023-06-03,"['B6207', 'AA9158', 'FI7810', 'HA2166', 'QR3810', 'TP4492']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],15:54,2023-06-03,15:38,2023-06-03,19:30,2023-06-03,19:47,2023-06-03,
London,LHR,19:30,2023-06-03,"['BA203', 'AA6927', 'AY5503', 'EI8903', 'IB7395']","['British Airways', 'American Airlines', 'Finnair', 'Aer Lingus', 'Iberia']",E,Landed - Delayed [+],16:55,2023-06-03,17:04,2023-06-03,19:30,2023-06-03,19:45,2023-06-03,
New Orleans,MSY,19:30,2023-06-03,['DL2112'],['Delta Air Lines'],A,Landed - On-time [+],14:57,2023-06-03,15:19,2023-06-03,19:30,2023-06-03,19:39,2023-06-03,
Charlotte,CLT,19:32,2023-06-03,"['AA1510', 'MH9487', 'QR2682']","['American Airlines', 'Malaysia Airlines', 'Qatar Airways']",B,Landed - On-time [+],17:22,2023-06-03,17:27,2023-06-03,19:32,2023-06-03,19:42,2023-06-03,
Houston,IAH,19:32,2023-06-03,"['UA1571', 'NZ6391']","['United Airlines', 'Air New Zealand']",B,Landed - Delayed [+],14:35,2023-06-03,14:36,2023-06-03,19:32,2023-06-03,19:48,2023-06-03,
Cincinnati,CVG,19:38,2023-06-03,"['AA4281', 'B64782']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],17:27,2023-06-03,17:22,2023-06-03,19:38,2023-06-03,19:44,2023-06-03,
Montego Bay,MBJ,19:40,2023-06-03,['B61194'],['JetBlue Airways'],E,Landed - Delayed [+],14:31,2023-06-03,15:14,2023-06-03,19:40,2023-06-03,20:11,2023-06-03,
Atlanta,ATL,19:42,2023-06-03,"['DL334', 'AF8517', 'AM3200', 'AZ3254', 'KL5022', 'LA8480', 'VS3634', 'WS6343']","['Delta Air Lines', 'Air France', 'Aeromexico', 'ITA Airways', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],17:00,2023-06-03,17:03,2023-06-03,19:42,2023-06-03,19:49,2023-06-03,
San Juan,SJU,19:45,2023-06-03,['B6808'],['JetBlue Airways'],C,Landed - Delayed [+],15:30,2023-06-03,16:14,2023-06-03,19:45,2023-06-03,20:42,2023-06-03,
Lisbon,LIS,19:50,2023-06-03,['TP215'],['TAP Air Portugal'],E,Landed - On-time [+],17:25,2023-06-03,17:42,2023-06-03,19:50,2023-06-03,19:52,2023-06-03,
Ponta Delgada (Azores),PDL,19:50,2023-06-03,"['S4225', 'NT7225', 'TP6510']","['Azores Airlines', 'Binter Canarias', 'TAP Air Portugal']",E,Landed - On-time [+],18:05,2023-06-03,18:05,2023-06-03,19:50,2023-06-03,19:26,2023-06-03,
Raleigh/Durham,RDU,19:52,2023-06-03,"['DL1391', 'AF2430', 'VS3202']","['Delta Air Lines', 'Air France', 'Virgin Atlantic']",A,Landed - Delayed [+],17:45,2023-06-03,19:03,2023-06-03,19:52,2023-06-03,20:48,2023-06-03,
Philadelphia,PHL,19:55,2023-06-03,"['AA1856', 'BA6808', 'QR7979']","['American Airlines', 'British Airways', 'Qatar Airways']",B,Landed - On-time [+],18:35,2023-06-03,18:39,2023-06-03,19:55,2023-06-03,20:08,2023-06-03,
Jacksonville,JAX,19:57,2023-06-03,"['B6502', 'FI7946', 'HA2170', 'QR3864', 'TK8916']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - Delayed [+],17:16,2023-06-03,21:32,2023-06-03,19:57,2023-06-03,23:43,2023-06-03,
Los Angeles,LAX,20:04,2023-06-03,"['AA2110', 'B64353', 'BA4745', 'QF3244', 'QR2703', 'TN1346']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Qantas', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - Delayed [+],11:30,2023-06-03,11:20,2023-06-03,20:04,2023-06-03,20:24,2023-06-03,
Zurich,ZRH,20:05,2023-06-03,"['LX52', 'UA9722']","['SWISS', 'United Airlines']",E,Landed - On-time [+],17:40,2023-06-03,18:06,2023-06-03,20:05,2023-06-03,20:11,2023-06-03,
Washington,DCA,20:11,2023-06-03,"['B62754', 'AA9313', 'QR3816']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - On-time [+],18:30,2023-06-03,18:25,2023-06-03,20:11,2023-06-03,20:16,2023-06-03,
Columbus,CMH,20:14,2023-06-03,"['AA4678', 'B64507']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],18:18,2023-06-03,18:11,2023-06-03,20:14,2023-06-03,20:17,2023-06-03,
Frankfurt,FRA,20:15,2023-06-03,"['LH420', 'AC9187', 'SN7236', 'UA8859']","['Lufthansa', 'Air Canada', 'Brussels Airlines', 'United Airlines']",E,Landed - On-time [+],17:35,2023-06-03,17:59,2023-06-03,20:15,2023-06-03,20:08,2023-06-03,
Chicago,ORD,20:17,2023-06-03,"['AA1461', 'B64314', 'BA5129', 'JL7312', 'QR2758']","['American Airlines', 'JetBlue Airways', 'British Airways', 'JAL Japan Airlines', 'Qatar Airways']",B,Landed - Delayed [+],17:00,2023-06-03,17:29,2023-06-03,20:17,2023-06-03,20:58,2023-06-03,
Charleston,CHS,20:32,2023-06-03,"['B668', 'HA2328', 'QR3955', 'TP4490']","['JetBlue Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],18:10,2023-06-03,18:10,2023-06-03,20:32,2023-06-03,20:26,2023-06-03,
Bridgetown,BGI,20:34,2023-06-03,['B61844'],['JetBlue Airways'],E,Landed - Delayed [+],15:20,2023-06-03,16:08,2023-06-03,20:34,2023-06-03,22:15,2023-06-03,
