location	b	ra_at_1in100	pathogen	tidy_name	taxids	predictor_type	study
Overall	-3.2681017314217784	1.896897328232809e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.5351261363619054	2.917157827655024e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.41515933472638	4.4511475414221237e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.6128253455477476	2.699079012123463e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.143030629783813	5.843270331831304e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.0610286087064855	1.7241039091225184e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.5171326654085426	8.355065933819322e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.4207801386135013	1.203165457239219e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.8826693195294748	7.581051583079657e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.4999812823529203	3.021503753708819e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	1.5872388844973664	2.4360736395270426e-06	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.281514715267927	1.3829534177612057e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.719891152537485	3.2819249698227444e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.0224656222947036	5.094702816321587e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.7586477098747599	1.0637472085985944e-06	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.3121400386862456	6.806483281365869e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.8575779257859573	2.859776177818376e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.408774288273918	4.479659251398367e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.1574324967758675	5.830881195182955e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.3116330880539184	6.803033607191028e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.4647491841576548	1.1514095924647449e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.251885895853344	1.424541753264705e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.099533659434621	2.2451843525296453e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.3823038153238136	4.59982130189782e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.4554377465089954	1.162180940388882e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.056177082991852	6.373470686311454e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.2202565271410157	5.4090027181781246e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.532960289088881	1.0754894142190588e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.1642545147428087	1.5550093421259326e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.9536307076227724	7.061733350288957e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.440874110941375	1.5959149206582384e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.1323829336178572	1.6053681857581253e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.1768626339898085	1.5355266798724298e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.4500532488589063	3.1761909271419885e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.996805809260096	6.763330456117002e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.0020438216877396	1.828858897494232e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.5746800678700109	2.804024973124169e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.7073009396411503	3.3235063122406885e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.1219122553254468	1.6222657871385585e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.463248101580964	4.2421625417235344e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.05572342003624	1.733274909495964e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.7181025472154783	3.287800290846105e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.4258864751062441	3.253884206398713e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.2215116219609543	5.4022181657711614e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.6198983431896277	2.680055792651706e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.1576172480781217	5.758655405915723e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.1583636551229085	4.251926368156548e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.178587294690296	2.0745287121553976e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.1964729631899382	6.063023363529092e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.3623347337584115	1.7263106612941848e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.7221921145730483	8.900692770306053e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.6066815620482795	3.675318214322604e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.0578422094823754	1.729606353367091e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.7573409724541823	2.335894771749489e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.3392813469963207	4.802035649379544e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.2685248041826127	1.8960949723977728e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.996205682613528	6.767390528825636e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.185050403862132	1.5230054730309812e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.509488398937069	1.1010317718768413e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.83661315765726	2.9203636020792546e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.287256855828596	5.058471741132169e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.4426429521653758	3.199814858803515e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.2538467111885074	1.9241312866481893e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.1899706209815784	2.051047575684548e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.5189849728774484	8.370556414034386e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.1193983657742548	5.983004646619676e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-4.79807960973521	4.107550213964464e-09	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.9286002328036849	7.240722624552992e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.3265934090971752	6.905574211449757e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.3173851437759728	3.626800001483834e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.5819145260706777	2.7838125783275e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.7964896770830958	2.2462144260492266e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.631893519174013	9.371084260459952e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.4233095160741422	3.2622801433048094e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.6768180041216261	2.531768236580424e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.214269915475806	5.4414814369223946e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.6063694214502042	2.7165604252462937e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.4139887179577611	3.2928293381772e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.7880223523358573	2.265314598302241e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.7439029948143223	1.1787072770772217e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.504330083387654	4.0714173926359127e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.4187759883877633	3.27710335113174e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.2844071189240675	6.620313203571231e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.2474832740000608	1.9364144150051883e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.1976508689021958	4.088118934074965e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.6114156328316405	3.6579601180276526e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.005156920312606	1.823174333308793e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.766871642370289	3.1313043499367885e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-5.842722877788044	1.4451072357605899e-09	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.493095025251235	1.51471344559681e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.7894951901926555	2.2619806137710106e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.761180908504826	3.1491745681845564e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.4334601234500388	1.1880056554445355e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.9713769230211264	6.937519738465023e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.494679795450616	1.1174578363503552e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.196122268733317	2.0384689829373492e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.8238859616449417	8.040049779111901e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.27784836288687	5.106288925465077e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.5621274661226217	3.8427713502850906e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-5.438072121422738	2.165896332253055e-09	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.8537958470744127	1.056039361792564e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.9355740195104931	7.190403035971441e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.598364654649862	1.0073987044197384e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.495056913209852	4.1093479338039295e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.4541147122962474	4.28108533992739e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.299775765853934	1.8377564967249783e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.632823865392869	2.6456375969226696e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.1747714156393083	1.5387411608683137e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.3208327188736544	1.3296335418418902e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.023432047139407	2.4227160493938936e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.1188221535926477	5.986453120004056e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.0908519905621108	1.6734444810173565e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.669101610579453	3.4529180030400736e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.7840264330194286	3.0780456083948464e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.8785674407994104	7.612211999386569e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.0908519905621108	1.6734444810173565e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.7121673938849955	2.443835143284636e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.7376284709909497	3.224225651695414e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	1.5038454761659914	2.241161740697449e-06	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.0908519905621108	1.6734444810173565e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.5410594002742823	2.899900811250804e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-4.003332249875805	9.0936298387261e-09	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	1.1355245399277285	1.5506498791614718e-06	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.0908519905621108	1.6734444810173565e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.8485507033569917	7.84416964022733e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.7838523196878846	1.1325468946934861e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.441334141884884	4.33615118709779e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.0908519905621108	1.6734444810173565e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.581600253550311	1.0244294952756215e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.720619055690646	3.279536915608651e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.6411946248794669	2.623584038012591e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.0908519905621108	1.6734444810173565e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.7234861575652569	2.416329913755381e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.090162238599842	6.160506612446964e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.6918832554035523	3.3751441262743314e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.844592218494258	2.140723361024157e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.2202351336561	1.4703506988210337e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.765523324231298	1.1534967497311577e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.070612276482633	5.345996513452446e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.7663050170811778	8.516591604676819e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.6135974795470087	1.3427554702014024e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.6976546859339736	9.121794403452216e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.489223225678898	4.133390645262936e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-4.622769702200333	4.8946202927664e-09	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.5770722153232941	2.797325350239836e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.7527731255822383	2.3465891854990907e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-3.3062290930020577	1.8259350379457867e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.8436563331109657	7.88265601414667e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.672272256081297	9.356291147184167e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-2.201088256613068	5.5136840143825e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.166539138269769	4.217306540190018e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.3596824498244875	1.2789681831436632e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.1789654352015823	5.957798675344815e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.8255380505169668	2.181904141470638e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.135811426461076	4.348906187374394e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.425673784589833	3.254576350089261e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.2240937249900911	3.981434177613613e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.5637086532993498	1.0429231233498697e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.419636764405018	3.2742837137968525e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.2400759656344842	1.4414652253528645e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.6531442802377794	9.536980644149915e-08	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.2483740902452274	1.4295532608373626e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.373947377098661	3.427353893472837e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.9887946588175056	1.853250972877968e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.3337240109472197	1.312602859357742e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.4361474162205094	7.705103252258895e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.0720869650929738	4.635058383004739e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.2992967258425542	6.719624517048865e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-1.3928915103537791	1.237192363719743e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.0687892149485017	5.336259316499376e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	0.6742693919809516	9.77672575351442e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
Overall	-0.99789143076482	1.836468821941032e-07	sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph
